sep=,
DeviceTag:,OR
FirmwareVersion:,3.0.0
AppVersion:,2023.6.0
StartTime: ,2025-09-03_20:42:29_000 PDT
© Movella Technologies B. V. 2005-2025

PacketCounter,SampleTimeFine,Euler_X,Euler_Y,Euler_Z,dq_W,dq_X,dq_Y,dq_Z,dv[1],dv[2],dv[3],Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Mag_X,Mag_Y,Mag_Z,Status
2266,1100164669,-24.63749313354492,2.94913649559021,-82.62606811523438,0.99930483102798,0.00543753802776,0.01561197545379,-0.03341473639011,-0.33417528867722,0.13208931684494,0.06592285633087,-40.73780059814453,14.54549026489258,7.19757843017578,74.79185485839844,214.73846435546875,-459.61059570312500,0.85253906250000,0.88696289062500,-1.57006835937500,0
2267,1100173002,-24.12952613830566,2.96816325187683,-86.86244201660156,0.99929964542389,0.00593941472471,0.01539207436144,-0.03358560055494,-0.32507807016373,0.12971770763397,0.06472784280777,-39.63573837280273,14.29382610321045,7.07378721237183,81.69515228271484,211.71411132812500,-461.96148681640625,0.84545898437500,0.93603515625000,-1.56762695312500,0
2268,1100181335,-23.79958343505859,3.17481732368469,-91.11398315429688,0.99929589033127,0.00639260932803,0.01535873673856,-0.03362967446446,-0.32425451278687,0.12139528989792,0.06838518381119,-39.51057052612305,13.30319786071777,7.51514101028442,87.92884063720703,211.25579833984375,-462.56829833984375,0.84179687500000,0.97949218750000,-1.54589843750000,0
2269,1100189668,-23.21682929992676,3.25498700141907,-95.35850524902344,0.99929189682007,0.00676060467958,0.01539140660316,-0.03366108238697,-0.32473373413086,0.13112145662308,0.07887047529221,-39.62747192382812,14.47796249389648,8.75783824920654,92.99064636230469,211.70545959472656,-463.00082397460938,0.82470703125000,1.01147460937500,-1.53100585937500,0
2270,1100198001,-22.83239746093750,3.52987408638000,-99.62706756591797,0.99928623437881,0.00709570758045,0.01530047226697,-0.03380236774683,-0.31641811132431,0.14228999614716,0.08824741840363,-38.69388198852539,15.85680866241455,9.88688659667969,97.60009765625000,210.45506286621094,-464.94512939453125,0.81738281250000,1.04956054687500,-1.51416015625000,0
2271,1100206334,-22.20591163635254,3.63140630722046,-103.88801574707031,0.99928253889084,0.00738689675927,0.01503018010408,-0.03396953269839,-0.30795401334763,0.14440149068832,0.09113252162933,-37.69242477416992,16.14379882812500,10.25184059143066,101.60548400878906,206.73753356933594,-467.24505615234375,0.81542968750000,1.09033203125000,-1.49511718750000,0
2272,1100214667,-21.78845787048340,3.93912243843079,-108.16213226318359,0.99928122758865,0.00764697231352,0.01487196143717,-0.03401950746775,-0.29966592788696,0.13324576616287,0.08533656597137,-36.64153289794922,14.83520221710205,9.58301353454590,105.18282318115234,204.56132507324219,-467.93261718750000,0.79833984375000,1.11791992187500,-1.47680664062500,0
2273,1100223000,-21.13425827026367,4.09769058227539,-112.41187286376953,0.99928236007690,0.00790512561798,0.01482144277543,-0.03395079821348,-0.30316406488419,0.13024592399597,0.07287251949310,-37.02508926391602,14.45458507537842,8.08192062377930,108.73364257812500,203.86639404296875,-466.98742675781250,0.78833007812500,1.15771484375000,-1.46240234375000,0
2274,1100231333,-20.68314743041992,4.47180891036987,-116.67726898193359,0.99927985668182,0.00826900079846,0.01465375442058,-0.03400893881917,-0.32060450315475,0.15582329034805,0.06989288330078,-39.21555709838867,17.44954681396484,7.66859912872314,113.73877716064453,201.56004333496094,-467.78753662109375,0.76318359375000,1.18798828125000,-1.44140625000000,0
2275,1100239666,-19.97335243225098,4.64002227783203,-120.88598632812500,0.99928963184357,0.00870851986110,0.01409382652491,-0.03384920954704,-0.32004964351654,0.15187436342239,0.06376087665558,-39.11520004272461,16.98172378540039,6.95160007476807,119.78389739990234,193.85768127441406,-465.58892822265625,0.74877929687500,1.22802734375000,-1.43359375000000,0
2276,1100247999,-19.46118736267090,5.01027250289917,-125.12167358398438,0.99928379058838,0.00915261544287,0.01373051945120,-0.03405313938856,-0.31787109375000,0.13094735145569,0.06323724985123,-38.76850509643555,14.47518157958984,6.92184877395630,125.89258575439453,188.86082458496094,-468.39480590820312,0.71215820312500,1.26562500000000,-1.41796875000000,0
2277,1100256332,-18.71029281616211,5.19290828704834,-129.31312561035156,0.99928969144821,0.00940203107893,0.01341747585684,-0.03393608331680,-0.36270743608475,0.16678333282471,0.07958006858826,-44.31502914428711,18.61558532714844,8.77834987640381,129.32299804687500,184.55461120605469,-466.78381347656250,0.68432617187500,1.29589843750000,-1.40771484375000,0
2278,1100264665,-18.21873283386230,5.56939363479614,-133.48376464843750,0.99930471181870,0.00931815244257,0.01275866106153,-0.03377186879516,-0.39287161827087,0.18905282020569,0.07893544435501,-48.01333236694336,21.17041206359863,8.66040992736816,128.16864013671875,175.49188232421875,-464.52279663085938,0.65039062500000,1.32373046875000,-1.40136718750000,0
2279,1100272998,-17.50533485412598,5.67371463775635,-137.56976318359375,0.99932545423508,0.00931555032730,0.01175014674664,-0.03352383524179,-0.41135972738266,0.17043763399124,0.03363841772079,-50.07730865478516,18.82505798339844,3.26816225051880,128.13194274902344,161.61892700195312,-461.10794067382812,0.60668945312500,1.34985351562500,-1.40063476562500,0
2280,1100281331,-16.93838500976562,5.95357990264893,-141.65484619140625,0.99932521581650,0.01018279790878,0.01082610525191,-0.03358927369118,-0.44318014383316,0.14779734611511,-0.00779044628143,-53.74665069580078,15.93094921112061,-1.68744874000549,140.06062316894531,148.90908813476562,-462.00808715820312,0.55590820312500,1.38867187500000,-1.40161132812500,0
2281,1100289664,-16.03485870361328,5.97561168670654,-145.62730407714844,0.99934303760529,0.01108337566257,0.00996921025217,-0.03303473442793,-0.48781669139862,0.20514374971390,0.04312920570374,-59.38185882568359,22.72864913940430,4.32313776016235,152.44685363769531,137.12199401855469,-454.37789916992188,0.51416015625000,1.40966796875000,-1.41259765625000,0
2282,1100297997,-15.39871311187744,6.25693178176880,-149.61663818359375,0.99934792518616,0.01097167469561,0.00949353910983,-0.03306443989277,-0.47246766090393,0.18237131834030,0.10447669029236,-57.51961135864258,20.13577270507812,11.76283359527588,150.91018676757812,130.57913208007812,-454.78570556640625,0.45898437500000,1.43066406250000,-1.41943359375000,0
2283,1100306330,-14.61944961547852,6.27535200119019,-153.52743530273438,0.99937218427658,0.01012245379388,0.00894100032747,-0.03275374323130,-0.47527140378952,0.24891871213913,0.13051438331604,-58.13242340087891,28.14655685424805,14.85229873657227,139.22843933105469,122.97824096679688,-450.50863647460938,0.40942382812500,1.45458984375000,-1.44165039062500,0
2284,1100314663,-14.15045547485352,6.53476715087891,-157.41390991210938,0.99939203262329,0.00964694842696,0.00803867634386,-0.03252424299717,-0.43724209070206,0.30412566661835,0.08431529998779,-53.72024154663086,34.87097930908203,9.34597587585449,132.68725585937500,110.56657409667969,-447.34899902343750,0.34545898437500,1.47119140625000,-1.45214843750000,0
2285,1100322996,-13.39089393615723,6.52761888504028,-161.23245239257812,0.99940067529678,0.01001608371735,0.00782077293843,-0.03219888731837,-0.38874536752701,0.35094738006592,0.07180953025818,-48.05781173706055,40.68135833740234,7.83166170120239,137.76408386230469,107.56914520263672,-442.87268066406250,0.29028320312500,1.48974609375000,-1.46459960937500,0
2286,1100331329,-12.85125732421875,6.79153108596802,-165.07815551757812,0.99939793348312,0.01033051498234,0.00701636075974,-0.03236996009946,-0.32767641544342,0.32803618907928,0.06646651029587,-40.63880920410156,38.15847778320312,7.29457139968872,142.08900451660156,96.50511932373047,-445.22610473632812,0.22265625000000,1.50219726562500,-1.48339843750000,0
2287,1100339662,-12.08515548706055,6.69568967819214,-168.98468017578125,0.99937254190445,0.01028592512012,0.00649379286915,-0.03326539695263,-0.29895997047424,0.31906110048294,0.08262073993683,-37.20152664184570,37.18017578125000,9.28878688812256,141.47686767578125,89.31831359863281,-457.54605102539062,0.15893554687500,1.51025390625000,-1.51318359375000,0
2288,1100347995,-11.59902667999268,6.87297296524048,-173.01448059082031,0.99934607744217,0.01004026737064,0.00573805812746,-0.03425980731845,-0.30446857213974,0.33156603574753,0.10049527883530,-37.95628356933594,38.64018249511719,11.45167922973633,138.09922790527344,78.92433166503906,-471.22775268554688,0.08056640625000,1.50732421875000,-1.52270507812500,0
2289,1100356328,-10.91511058807373,6.71379137039185,-177.04760742187500,0.99933981895447,0.00972885917872,0.00546159315854,-0.03457497805357,-0.34428071975708,0.35538762807846,0.08933568000793,-42.83235931396484,41.30398941040039,10.08150482177734,133.81620788574219,75.12182617187500,-475.56372070312500,0.00244140625000,1.50659179687500,-1.55566406250000,0
2290,1100364661,-10.45691871643066,6.98740291595459,178.92330932617188,0.99934977293015,0.00977841205895,0.00581094156951,-0.03421534225345,-0.38256460428238,0.38235551118851,0.07890039682388,-47.51664733886719,44.38507843017578,8.75449275970459,134.49734497070312,79.92671203613281,-470.61560058593750,-0.08300781250000,1.49047851562500,-1.56250000000000,0
2291,1100372994,-9.73294639587402,6.91882085800171,174.97404479980469,0.99936258792877,0.01008718647063,0.00540850404650,-0.03381372988224,-0.40868955850601,0.38250237703323,0.07769221067429,-50.62864303588867,44.31691360473633,8.59737014770508,138.74380493164062,74.39104461669922,-465.08959960937500,-0.16235351562500,1.46899414062500,-1.58227539062500,0
2292,1100381327,-9.22553539276123,7.19878959655762,171.02880859375000,0.99937164783478,0.01015087030828,0.00486334320158,-0.03360984846950,-0.41362965106964,0.39033526182175,0.09104895591736,-51.24675750732422,45.26371002197266,10.21190071105957,139.61932373046875,66.89244842529297,-462.28393554687500,-0.24487304687500,1.43603515625000,-1.60571289062500,0
2293,1100389660,-8.50992107391357,7.06701612472534,167.14500427246094,0.99938219785690,0.01005072332919,0.00404980685562,-0.03343391418457,-0.39447653293610,0.39825218915939,0.08084928989410,-48.95912170410156,46.28613281250000,9.03287124633789,138.24139404296875,55.70254898071289,-459.86248779296875,-0.32421875000000,1.39599609375000,-1.63110351562500,0
2294,1100397993,-7.99285125732422,7.32960605621338,163.25500488281250,0.99938696622849,0.01017323415726,0.00369602348655,-0.03329420462251,-0.36366581916809,0.42995113134384,0.09165370464325,-45.38475418090820,50.23296356201172,10.31493186950684,139.92620849609375,50.83639907836914,-457.94009399414062,-0.40869140625000,1.34155273437500,-1.64965820312500,0
2295,1100406326,-7.27409076690674,7.27027559280396,159.41371154785156,0.99939465522766,0.01012912485749,0.00390513706952,-0.03305262327194,-0.31589215993881,0.43711799383163,0.09541600942612,-39.67404937744141,51.29711532592773,10.77238750457764,139.31915283203125,53.71247482299805,-454.61614990234375,-0.47705078125000,1.27661132812500,-1.68823242187500,0
2296,1100414659,-6.79183912277222,7.63024282455444,155.51350402832031,0.99938756227493,0.00992700923234,0.00364684406668,-0.03335665166378,-0.27622520923615,0.42141592502594,0.10589009523392,-34.87031173706055,49.57080841064453,12.08540916442871,136.53948974609375,50.15994644165039,-458.79888916015625,-0.53735351562500,1.19458007812500,-1.72314453125000,0
2297,1100422992,-6.15794515609741,7.56366300582886,151.59625244140625,0.99937808513641,0.00964877381921,0.00324541702867,-0.03376194089651,-0.24776577949524,0.39623975753784,0.08957403898239,-31.36297225952148,46.63010025024414,10.19501686096191,132.71299743652344,44.63872528076172,-464.37484741210938,-0.58618164062500,1.11523437500000,-1.75903320312500,0
2298,1100431325,-5.73411083221436,7.88182163238525,147.59117126464844,0.99936014413834,0.00959283951670,0.00265826936811,-0.03435474634171,-0.23626905679703,0.39908790588379,0.07092273235321,-30.01101875305176,46.97902679443359,7.97754049301147,131.94444274902344,36.56308746337891,-472.53140258789062,-0.62182617187500,1.03125000000000,-1.77905273437500,0
2299,1100439658,-5.12846994400024,7.77118873596191,143.56459045410156,0.99934571981430,0.00966771040112,0.00233586598188,-0.03477380424738,-0.23913544416428,0.40940737724304,0.07815164327621,-30.41721153259277,48.20158386230469,8.83801174163818,132.97489929199219,32.12875747680664,-478.29760742187500,-0.64819335937500,0.95141601562500,-1.80541992187500,0
2300,1100447991,-4.72448205947876,8.12628650665283,139.50762939453125,0.99934577941895,0.00956870056689,0.00239399448037,-0.03479588776827,-0.25031548738480,0.42509096860886,0.09844428300858,-31.83151435852051,50.05782699584961,11.25515556335449,131.61306762695312,32.92828369140625,-478.60134887695312,-0.67407226562500,0.87255859375000,-1.82080078125000,0
2301,1100456324,-4.19200897216797,8.07137203216553,135.47070312500000,0.99934810400009,0.00920769199729,0.00223516486585,-0.03483667224646,-0.26320123672485,0.43162924051285,0.10466390848160,-33.40649032592773,50.78970336914062,12.01417160034180,126.64746093750000,30.74363517761230,-479.16192626953125,-0.68554687500000,0.78906250000000,-1.83715820312500,0
2302,1100464657,-3.88523054122925,8.44836711883545,131.41186523437500,0.99935275316238,0.00884513370693,0.00202433764935,-0.03481058403850,-0.27910500764847,0.43513023853302,0.09793901443481,-35.32316207885742,51.13256072998047,11.22525405883789,121.66043853759766,27.84376144409180,-478.80239868164062,-0.70532226562500,0.70800781250000,-1.83789062500000,0
2303,1100472990,-3.43027973175049,8.38817691802979,127.39192199707031,0.99935865402222,0.00870429910719,0.00169175863266,-0.03469310700893,-0.29401755332947,0.44818019866943,0.08211654424667,-37.15305709838867,52.62188720703125,9.32866287231445,119.72309875488281,23.26926040649414,-477.18560791015625,-0.71508789062500,0.64135742187500,-1.85449218750000,0
2304,1100481323,-3.15077257156372,8.72933959960938,123.37596130371094,0.99936807155609,0.00865366030484,0.00117201544344,-0.03445583209395,-0.29920256137848,0.46642732620239,0.08739280700684,-37.83368682861328,54.80304718017578,9.96353435516357,119.02619934082031,16.12040901184082,-473.92044067382812,-0.71704101562500,0.57006835937500,-1.85595703125000,0
2305,1100489656,-2.73368620872498,8.61038589477539,119.40349578857422,0.99937528371811,0.00846402160823,0.00072478316724,-0.03430622816086,-0.29577958583832,0.49058383703232,0.10805642604828,-37.51167297363281,57.73957443237305,12.44579887390137,116.41754150390625,9.96895790100098,-471.86160278320312,-0.71801757812500,0.49975585937500,-1.86254882812500,0
2306,1100497989,-2.53493499755859,8.91652202606201,115.40685272216797,0.99938011169434,0.00795208476484,0.00035311095417,-0.03429338335991,-0.28402334451675,0.50335317850113,0.11598980426788,-36.14881896972656,59.32136154174805,13.42941761016846,109.37599182128906,4.85682153701782,-471.68417358398438,-0.72265625000000,0.42724609375000,-1.85302734375000,0
2307,1100506322,-2.25080871582031,8.78153991699219,111.43468475341797,0.99938410520554,0.00741113163531,0.00025566853583,-0.03429827839136,-0.27768194675446,0.50612616539001,0.11095440387726,-35.39822387695312,59.66809844970703,12.85871219635010,101.93538665771484,3.51655769348145,-471.75094604492188,-0.73339843750000,0.35864257812500,-1.85522460937500,0
2308,1100514655,-2.14697957038879,9.10938262939453,107.43541717529297,0.99938476085663,0.00711343530566,0.00017204787582,-0.03434388339520,-0.27086520195007,0.50582963228226,0.10206973552704,-34.58056640625000,59.64761352539062,11.81370162963867,97.84072875976562,2.36640810966492,-472.37808227539062,-0.73291015625000,0.29882812500000,-1.84814453125000,0
2309,1100522988,-1.95925259590149,8.96805191040039,103.44876861572266,0.99938541650772,0.00670363008976,0.00000096671283,-0.03440789878368,-0.26882886886597,0.51157438755035,0.11378425359726,-34.36185073852539,60.34752655029297,13.24527263641357,92.20410919189453,0.01329651288688,-473.25851440429688,-0.73095703125000,0.23291015625000,-1.85644531250000,0
2310,1100531321,-1.96732902526855,9.25085926055908,99.43872070312500,0.99938797950745,0.00612893328071,-0.00046314578503,-0.03443665802479,-0.26737475395203,0.52453035116196,0.12186896800995,-34.23596191406250,61.90507888793945,14.25626373291016,84.29945373535156,-6.37026596069336,-473.65362548828125,-0.72338867187500,0.17187500000000,-1.84277343750000,0
2311,1100539654,-1.93306517601013,8.98556232452393,95.47744750976562,0.99939924478531,0.00537774991244,-0.00114898569882,-0.03421867266297,-0.25183838605881,0.54223817586899,0.12246662378311,-32.42123413085938,64.09009552001953,14.38386631011963,73.96714019775391,-15.80348491668701,-470.65359497070312,-0.71899414062500,0.10766601562500,-1.84301757812500,0
2312,1100547987,-2.08070015907288,9.17461395263672,91.47145080566406,0.99939376115799,0.00477152038366,-0.00136082805693,-0.03446008265018,-0.20696943998337,0.48911201953888,0.10184210538864,-26.83471107482910,57.87460327148438,11.97740173339844,65.62900543212891,-18.71726226806641,-473.97497558593750,-0.70751953125000,0.05126953125000,-1.84033203125000,0
2313,1100556320,-2.17419838905334,8.79821014404297,87.58679199218750,0.99942457675934,0.00408056005836,-0.00203571561724,-0.03361110389233,-0.19925898313522,0.60436600446701,0.14062350988388,-26.30775451660156,71.76456451416016,16.63080978393555,56.12473678588867,-27.99958992004395,-462.29299926757812,-0.70141601562500,-0.00415039062500,-1.83471679687500,0
2314,1100564653,-2.43827581405640,8.90974617004395,83.58568572998047,0.99939686059952,0.00350457336754,-0.00192573852837,-0.03449502587318,-0.14185255765915,0.57764846086502,0.10659116506577,-19.38393211364746,68.75063323974609,12.58340549468994,48.20296096801758,-26.48718643188477,-474.45495605468750,-0.68554687500000,-0.04980468750000,-1.82519531250000,0
2315,1100572986,-2.59947133064270,8.53563117980957,79.57574462890625,0.99938923120499,0.00350181851536,-0.00173761136830,-0.03472620621324,-0.17550665140152,0.73898470401764,0.09156370162964,-24.11485290527344,87.95290374755859,10.71666336059570,48.16519165039062,-23.89969444274902,-477.63595581054688,-0.67407226562500,-0.10595703125000,-1.83056640625000,0
2316,1100581319,-2.73950648307800,8.69970607757568,75.62500762939453,0.99940800666809,0.00418222695589,-0.00128877442330,-0.03412515297532,-0.15982925891876,0.71222412586212,0.08258575201035,-22.07795333862305,84.82357025146484,9.57998371124268,57.52341079711914,-17.72612953186035,-469.36596679687500,-0.65380859375000,-0.15917968750000,-1.81665039062500,0
2317,1100589652,-2.74448513984680,8.37810611724854,71.79480743408203,0.99943846464157,0.00452048517764,-0.00121861044317,-0.03317914903164,-0.15116590261459,0.66888117790222,0.11676979064941,-20.78148078918457,79.70050811767578,13.67400932312012,62.17526245117188,-16.76090431213379,-456.34976196289062,-0.63061523437500,-0.20996093750000,-1.82006835937500,0
2318,1100597985,-2.83019471168518,8.50048732757568,68.04734039306641,0.99946385622025,0.00390956457704,-0.00175738893449,-0.03245996683836,-0.10141015052795,0.54308599233627,0.14132750034332,-14.25235462188721,64.82125091552734,16.72817802429199,53.77212524414062,-24.17111778259277,-446.45425415039062,-0.61572265625000,-0.26196289062500,-1.81079101562500,0
2319,1100606318,-3.01931834220886,8.04547023773193,64.28843688964844,0.99946057796478,0.00267146620899,-0.00230535119772,-0.03265042603016,-0.06294137239456,0.49205666780472,0.14075094461441,-9.44053459167480,58.82693862915039,16.75206184387207,36.74337005615234,-31.70782089233398,-449.07427978515625,-0.58642578125000,-0.30859375000000,-1.81201171875000,0
2320,1100614651,-3.35020327568054,8.06319522857666,60.44834136962891,0.99943828582764,0.00144915748388,-0.00244059227407,-0.03339172899723,-0.04107713699341,0.45833712816238,0.09971368312836,-6.73564672470093,54.83519744873047,11.89997196197510,19.93187713623047,-33.56818008422852,-459.27362060546875,-0.56689453125000,-0.33935546875000,-1.80322265625000,0
2321,1100622984,-3.70346212387085,7.58738470077515,56.55356597900391,0.99942272901535,0.00114761013538,-0.00206885300577,-0.03389171138406,-0.05626744031906,0.46480864286423,0.05946528911591,-8.62595367431641,55.53734970092773,7.08744478225708,15.78444099426270,-28.45538520812988,-466.15283203125000,-0.53662109375000,-0.37866210937500,-1.80981445312500,0
2322,1100631317,-4.00542879104614,7.63092374801636,52.70119094848633,0.99943459033966,0.00141861382872,-0.00175781734288,-0.03354763239622,-0.07210880517960,0.47024071216583,0.04226070642471,-10.53485107421875,56.12686538696289,5.00787115097046,19.51180076599121,-24.17724990844727,-461.41851806640625,-0.50000000000000,-0.41186523437500,-1.80908203125000,0
