algorithm,run,library,optimizer,threshold,dof,n_terms,MSE_train,MSE_val,MSE_test,R2_val,R2_test,ATE,ate_grade,equation
SINDy,run_1,UC,STLSQ,0.005,a_y,114,16.295971155059195,720.5049033857748,601.6819657744712,0.39687048250781953,0.6037330895946309,3.666312432075416,F,5590.0546 sin(phi) + -41881.7430 cos(phi) + 3577.3678 sin(theta) + -48279.9257 cos(theta) + 918.1354 sin(psi) + -751.2815 cos(psi) + 9000.6302 sin(phi)*cos(phi) + -471.1472 sin(phi)*sin(theta) + -14915.6282 sin(phi)*cos(theta) + 253.7021 sin(phi)*sin(psi) + -157.2943 sin(phi)*cos(psi) + -1591.0916 cos(phi)*sin(theta) + 46573.4865 cos(phi)*cos(theta) + -876.9153 cos(phi)*sin(psi) + -162.8900 cos(phi)*cos(psi) + -2073.6488 sin(theta)*cos(theta) + 82.8000 sin(theta)*sin(psi) + 161.6557 sin(theta)*cos(psi) + -20.6333 cos(theta)*sin(psi) + 864.2166 cos(theta)*cos(psi)
SINDy,run_1,UC,STLSQ,0.005,a_z,119,2.3621708108904516,82.54994619901797,126.67649247165978,-3.945850218846954,-4.96108701094739,2.0043989349016864,F,11221.7656 sin(phi) + -49931.5160 cos(phi) + 6867.2900 sin(theta) + -50502.7520 cos(theta) + 185.7975 sin(psi) + -263.2532 cos(psi) + -1127.1420 sin(phi)*cos(phi) + 952.3765 sin(phi)*sin(theta) + -10119.6395 sin(phi)*cos(theta) + 67.8592 sin(phi)*sin(psi) + -72.4201 sin(phi)*cos(psi) + -4686.0347 cos(phi)*sin(theta) + 49877.2248 cos(phi)*cos(theta) + -239.4837 cos(phi)*sin(psi) + 483.9466 cos(phi)*cos(psi) + -2182.4954 sin(theta)*cos(theta) + -28.2660 sin(theta)*sin(psi) + 31.9855 sin(theta)*cos(psi) + 69.1636 cos(theta)*sin(psi) + -233.1007 cos(theta)*cos(psi)
SINDy,run_1,UC,STLSQ,0.01,a_x,112,18.901182816716766,364.50048473418013,348.4809513737582,0.7060455080150392,0.7451136386763657,3.48387489578942,F,30823.7153 sin(phi) + -67452.1339 cos(phi) + -7000.5634 sin(theta) + -62782.4788 cos(theta) + -1416.3309 cos(psi) + -11503.3106 sin(phi)*cos(phi) + -1300.0281 sin(phi)*sin(theta) + -18812.4940 sin(phi)*cos(theta) + -115.3893 sin(phi)*sin(psi) + -281.8917 sin(phi)*cos(psi) + 5085.2083 cos(phi)*sin(theta) + 61021.5656 cos(phi)*cos(theta) + 529.5226 cos(phi)*sin(psi) + 1570.8709 cos(phi)*cos(psi) + 1790.1194 sin(theta)*cos(theta) + -3.5534 sin(theta)*sin(psi) + -32.6028 sin(theta)*cos(psi) + -537.1007 cos(theta)*sin(psi) + -177.0973 cos(theta)*cos(psi) + -5.5162 sin(psi)*cos(psi)
SINDy,run_1,UC,STLSQ,0.01,a_y,108,16.626491205368815,561.5463876344751,639.3612503679066,0.5299335226839976,0.5789175648798319,2.831269053649914,F,8280.2190 sin(phi) + -54466.9155 cos(phi) + 3185.5222 sin(theta) + -60873.3837 cos(theta) + 75.3891 sin(psi) + -559.8221 cos(psi) + 8017.4898 sin(phi)*cos(phi) + -252.8154 sin(phi)*sin(theta) + -16708.2055 sin(phi)*cos(theta) + 164.0796 sin(phi)*sin(psi) + -108.0223 sin(phi)*cos(psi) + -1837.4907 cos(phi)*sin(theta) + 59092.7942 cos(phi)*cos(theta) + -446.1870 cos(phi)*sin(psi) + -293.7380 cos(phi)*cos(psi) + -1377.2525 sin(theta)*cos(theta) + 70.8989 sin(theta)*sin(psi) + 137.8740 sin(theta)*cos(psi) + 388.6216 cos(theta)*sin(psi) + 805.5648 cos(theta)*cos(psi)
SINDy,run_1,UC,STLSQ,0.01,a_z,117,2.374532521982475,75.79632170026024,119.58628132878609,-3.541217426904706,-4.627438954200678,1.3122243706063013,F,10502.1606 sin(phi) + -46409.5458 cos(phi) + 6422.4404 sin(theta) + -46843.0826 cos(theta) + 192.3892 sin(psi) + -355.8787 cos(psi) + -1113.0881 sin(phi)*cos(phi) + 873.6671 sin(phi)*sin(theta) + -9399.5069 sin(phi)*cos(theta) + 54.1328 sin(phi)*sin(psi) + -92.9103 sin(phi)*cos(psi) + -4189.3111 cos(phi)*sin(theta) + 46318.5599 cos(phi)*cos(theta) + -186.1620 cos(phi)*sin(psi) + 535.1152 cos(phi)*cos(psi) + -2230.8378 sin(theta)*cos(theta) + -27.7151 sin(theta)*sin(psi) + 29.2935 sin(theta)*cos(psi) + 8.2761 cos(theta)*sin(psi) + -194.3311 cos(theta)*cos(psi)
SINDy,run_1,UC,STLSQ,0.05,a_x,23,31.29885577316807,19.054176493365922,22.778737371710733,0.9846335985660379,0.9833391482049907,1.0840845667942252,F,749.3911 sin(phi) + 373.4098 sin(theta) + -744.4170 sin(phi)*cos(theta) + -419.5804 cos(phi)*sin(theta) + -9.2093 ydot*wy + -3.1724 ydot*wz + -125.4424 zdot*wy + -7.7049 zdot*wz + -3.1862 wy*wz*x + 2.5207 sin(phi)*xdot*wx + 0.2726 sin(phi)*ydot*wy + 1.1504 cos(phi)*ydot*wx + 11.8880 cos(phi)*ydot*wy + 1.2710 cos(phi)*ydot*wz + -5.4316 cos(phi)*zdot*wy + 19.8020 cos(phi)*zdot*wz + 0.4923 cos(theta)*xdot*wx + -1.1476 cos(theta)*ydot*wx + 0.7177 cos(theta)*ydot*wz + 131.9546 cos(theta)*zdot*wy
SINDy,run_1,UC,STLSQ,0.05,a_y,60,22.935826941281363,174.86674650491935,159.99662220959615,0.853620293284153,0.8946264459220031,6.371435610851067,F,-1081.0598 sin(phi) + 219.2582 cos(phi) + 100.1647 sin(psi) + -281.3650 sin(phi)*sin(theta) + 1021.2251 sin(phi)*cos(theta) + 5.7336 sin(phi)*cos(psi) + -63.8147 cos(phi)*sin(theta) + -35.2405 cos(phi)*cos(theta) + 226.1251 cos(phi)*sin(psi) + 27.8254 cos(phi)*cos(psi) + 98.8530 sin(theta)*cos(psi) + -330.6880 cos(theta)*sin(psi) + -39.1369 cos(theta)*cos(psi) + 0.8139 zddot + -73.2859 xdot*wy + -9.1607 xdot*wz + -7.1795 ydot*wx + -15.3336 ydot*wy + 386.7672 zdot*wx + -87.1903 zdot*wy
SINDy,run_1,UC,STLSQ,0.05,a_z,105,2.595881197061173,83.85051841927026,70.67962840076675,-4.023771958307005,-2.326011058386849,0.8337348112596832,F,8384.7602 sin(phi) + -31474.4386 cos(phi) + 2574.2860 sin(theta) + -31256.2792 cos(theta) + -1946.8794 sin(phi)*cos(phi) + 591.5764 sin(phi)*sin(theta) + -6411.4458 sin(phi)*cos(theta) + -24.8333 sin(phi)*sin(psi) + -8.5119 sin(phi)*cos(psi) + -2366.7355 cos(phi)*sin(theta) + 30774.5667 cos(phi)*cos(theta) + -13.0943 cos(phi)*sin(psi) + 227.6746 cos(phi)*cos(psi) + -193.0736 sin(theta)*cos(theta) + -21.1897 sin(theta)*sin(psi) + -6.3887 sin(theta)*cos(psi) + 10.4223 cos(theta)*sin(psi) + -231.4662 cos(theta)*cos(psi) + -0.6596 sin(psi)*cos(psi) + 0.0652 xddot
SINDy,run_1,UC,STLSQ,0.1,a_x,10,38.71765207813231,25.157426420105494,25.498553566112356,0.9797115811564305,0.9813498169358718,2.685686213204572,F,-6.1499 ydot*wy + -76.5525 zdot*wy + -3.3004 wy*wz*x + 2.3521 cos(phi)*xdot*wx + 14.7286 cos(phi)*ydot*wy + -79.4653 cos(phi)*zdot*wy + -2.0562 cos(theta)*xdot*wx + -5.7244 cos(theta)*ydot*wy + -1.2219 cos(theta)*ydot*wz + 157.4273 cos(theta)*zdot*wy
SINDy,run_1,UC,STLSQ,0.1,a_y,14,47.883011719218324,32.752304790905654,37.68745893377842,0.972583279180379,0.9751790916759578,2.529181794233557,F,-13.6798 cos(theta)*cos(psi) + 4.0773 xdot*wz + 4.6179 ydot*wx + 122.1853 zdot*wy + -2.6110 cos(phi)*xdot*wz + 10.5302 cos(phi)*ydot*wy + -73.9435 cos(phi)*zdot*wx + -146.8921 cos(phi)*zdot*wy + -11.8486 cos(phi)*zdot*wz + -4.2265 cos(theta)*ydot*wx + -9.9955 cos(theta)*ydot*wy + 71.6383 cos(theta)*zdot*wx + 19.2234 cos(theta)*zdot*wy + 12.2474 cos(theta)*zdot*wz
