sep=,
DeviceTag:,OR
FirmwareVersion:,3.0.0
AppVersion:,2023.6.0
StartTime: ,2025-09-03_20:41:58_000 PDT
© Movella Technologies B. V. 2005-2025

PacketCounter,SampleTimeFine,Euler_X,Euler_Y,Euler_Z,dq_W,dq_X,dq_Y,dq_Z,dv[1],dv[2],dv[3],Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Mag_X,Mag_Y,Mag_Z,Status
2301,1069674222,-70.36441802978516,-20.76396751403809,-50.62450408935547,0.99998366832733,-0.00150935351849,0.00545785762370,-0.00076748616993,0.02703464031219,-0.06665635108948,0.03879654407501,3.22500109672546,-8.00362682342529,4.66136884689331,-20.75604438781738,75.05434417724609,-10.55417251586914,-0.04687500000000,1.51098632812500,-1.32031250000000,0
2302,1069682555,-70.26470184326172,-20.62633514404297,-51.27192687988281,0.99998432397842,-0.00160796009004,0.00529097020626,-0.00084809772670,0.02954626083374,-0.07354223728180,0.02194017171860,3.53924107551575,-8.82665061950684,2.63748192787170,-22.11203956604004,72.75935363769531,-11.66270828247070,-0.03442382812500,1.51025390625000,-1.32202148437500,0
2303,1069690888,-70.17950439453125,-20.52253723144531,-51.89383316040039,0.99998539686203,-0.00156185403466,0.00508982222527,-0.00090164877474,0.03160518407822,-0.07736134529114,0.02088445425034,3.78838181495667,-9.28423023223877,2.51102948188782,-21.47799682617188,69.99320983886719,-12.39911556243896,-0.02929687500000,1.51171875000000,-1.31274414062500,0
2304,1069699221,-70.09871673583984,-20.39811515808105,-52.50535202026367,0.99998587369919,-0.00164091587067,0.00498341675848,-0.00087200477719,0.03504121303558,-0.07975322008133,0.03612816333771,4.19184780120850,-9.57422256469727,4.34077835083008,-22.56521987915039,68.52995300292969,-11.99146080017090,-0.02392578125000,1.52319335937500,-1.30615234375000,0
2305,1069707554,-70.05773925781250,-20.28554916381836,-53.11462020874023,0.99998527765274,-0.00188888609409,0.00502372253686,-0.00080992467701,0.03756421804428,-0.07752788066864,0.04868149757385,4.48605728149414,-9.31111240386963,5.84704685211182,-25.97521400451660,69.08424377441406,-11.13776206970215,-0.00976562500000,1.52319335937500,-1.30590820312500,0
2306,1069715887,-70.04652404785156,-20.14364242553711,-53.73341369628906,0.99998414516449,-0.00224383920431,0.00510550383478,-0.00075405463576,0.03838610649109,-0.07166075706482,0.04621356725693,4.58467435836792,-8.60861682891846,5.55002927780151,-30.85640144348145,70.20890045166016,-10.36946487426758,-0.00073242187500,1.53173828125000,-1.29833984375000,0
2307,1069724220,-70.07067871093750,-20.02249145507812,-54.34513854980469,0.99998384714127,-0.00244210660458,0.00507591571659,-0.00075087882578,0.04009163379669,-0.07284736633301,0.02693140506744,4.80133914947510,-8.74631881713867,3.23495054244995,-33.58290100097656,69.80201721191406,-10.32579326629639,0.00537109375000,1.53076171875000,-1.29101562500000,0
2308,1069732553,-70.08801269531250,-19.89764976501465,-54.94488906860352,0.99998462200165,-0.00242908671498,0.00491120945662,-0.00082727521658,0.03964298963547,-0.07481968402863,0.01575368642807,4.75549030303955,-8.97938060760498,1.89206874370575,-33.40384292602539,67.53701782226562,-11.37636280059814,0.02563476562500,1.53759765625000,-1.27978515625000,0
2309,1069740886,-70.12278747558594,-19.80392456054688,-55.50988388061523,0.99998605251312,-0.00237578153610,0.00464112590998,-0.00084383040667,0.04238319396973,-0.08187276124954,0.02108180522919,5.08273649215698,-9.82684326171875,2.53017425537109,-32.67079925537109,63.82289886474609,-11.60401821136475,0.02929687500000,1.54638671875000,-1.27319335937500,0
2310,1069749219,-70.16754150390625,-19.69505691528320,-56.06021881103516,0.99998646974564,-0.00249295122921,0.00450102891773,-0.00080182589591,0.04486161470413,-0.08686524629593,0.03940397500992,5.37068796157837,-10.43172073364258,4.72688531875610,-34.28207015991211,61.89635086059570,-11.02638912200928,0.03198242187500,1.54736328125000,-1.27685546875000,0
