model_type,library,optimizer,with_lambda,dof,dof_name,n_terms,threshold,mse_train,mse_val,mse_test,r2_test,bic,equation
Lagrange,Lagrange+λ,ElasticNet,True,1,yddot,17,0.001,,,0.06485950781530257,,,"T = +0.605216*xdot^2 +0.615179*ydot^2 +0.052914*thetadot^2 +0.022552*xdot ydot -0.000018*xdot thetadot -0.004128*ydot thetadot -0.071996*xdot thetadot sin(theta) -0.007020*xdot thetadot cos(theta) -0.031797*ydot thetadot sin(theta) +0.086462*ydot thetadot cos(theta) +0.008689*thetadot^2 sin(theta)
V = -1.406822*y -0.143992*sin(theta) +0.020115*cos(theta) +0.115842*y sin(theta) -0.146016*y cos(theta) +0.020066*y^2"
Lagrange,Lagrange+λ,ElasticNet,True,2,thetaddot,17,0.001,,,0.0013761339880819165,,,"T = +0.605216*xdot^2 +0.615179*ydot^2 +0.052914*thetadot^2 +0.022552*xdot ydot -0.000018*xdot thetadot -0.004128*ydot thetadot -0.071996*xdot thetadot sin(theta) -0.007020*xdot thetadot cos(theta) -0.031797*ydot thetadot sin(theta) +0.086462*ydot thetadot cos(theta) +0.008689*thetadot^2 sin(theta)
V = -1.406822*y -0.143992*sin(theta) +0.020115*cos(theta) +0.115842*y sin(theta) -0.146016*y cos(theta) +0.020066*y^2"
Lagrange,Lagrange+λ,STLSQ,True,0,xddot,5,0.1,,,9.952234575061628e-06,,,"T = +0.778905*xdot^2 +0.744631*ydot^2 -0.091795*xdot thetadot sin(theta) +0.072684*ydot thetadot cos(theta)
V = -1.496607*y"
Lagrange,Lagrange+λ,STLSQ,True,1,yddot,5,0.1,,,0.002532771786990716,,,"T = +0.778905*xdot^2 +0.744631*ydot^2 -0.091795*xdot thetadot sin(theta) +0.072684*ydot thetadot cos(theta)
V = -1.496607*y"
Lagrange,Lagrange+λ,STLSQ,True,2,thetaddot,5,0.1,,,0.0009847545640963994,,,"T = +0.778905*xdot^2 +0.744631*ydot^2 -0.091795*xdot thetadot sin(theta) +0.072684*ydot thetadot cos(theta)
V = -1.496607*y"
Hybrid,Full,STLSQ,False,0,xddot,6,0.5,0.004651573690392547,8.402006327235694e-06,8.402006278066351e-06,0.9990424176717734,-3441.9674865230663,-3.620 x + -0.969 x^2 +  2.519 x y + -0.824 xdot thetadot + -0.779 thetadot^2 + -0.819 cos(theta) x
Hybrid,Full,STLSQ,False,1,yddot,4,0.5,0.06598394385762575,0.008542993776011837,0.793681407204451,-1.101929261833666,-3441.9674865230663,-2651141.760 thetaddot +  7.907 x thetaddot +  2651140.030 y thetaddot +  7.523 theta thetaddot
Hybrid,Full,STLSQ,False,2,thetaddot,1,0.5,0.07923256650069216,0.0012990744004346129,0.0012990743995897366,0.9125197989858793,-3441.9674865230663,-0.872 xddot
Hybrid,Full,SR3_L1,False,0,xddot,4,0.5,0.011212416737630317,7.572159742460234e-06,7.572159783005807e-06,0.9991369958370963,-2042.019533705425,-42601.648 thetaddot +  3.531 x theta +  42601.275 y thetaddot +  4.028 theta^2
Hybrid,Full,SR3_L1,False,1,yddot,47,0.5,1.6203513850105402,1.4284435717306143,4.508965177464514,-10.94122195766682,-2042.019533705425, 19.282 x +  28.914 theta + -25.557 xdot +  0.124 ydot + -18.039 thetadot + -2.193 xddot + -8402211.172 thetaddot + -167.699 x^2 + -361.343 x theta +  84.934 x xdot +  0.236 x ydot +  67.956 x thetadot +  20.349 x xddot +  30.122 x thetaddot + -4.044 y xdot + -4.451 y thetadot +  1.727 y xddot +  8402208.017 y thetaddot + -200.237 theta^2 +  92.429 theta xdot +  0.952 theta ydot +  74.564 theta thetadot +  15.111 theta xddot +  22.788 theta thetaddot +  0.271 xdot^2 + -5.706 xdot ydot +  1.673 xdot xddot +  1.909 xdot thetaddot + -5.068 ydot thetadot +  5.994 thetadot xddot +  4.872 thetadot thetaddot + -3.165 xddot^2 + -163801.704 xddot thetaddot + -163797.813 thetaddot^2 + -4.369 sin(theta) + -7.825 cos(theta) +  30.218 sin(theta) x +  31.002 sin(theta) theta + -0.415 sin(theta) ydot +  0.041 sin(theta) thetadot +  0.900 sin(theta) xddot +  0.438 sin(theta) thetaddot +  0.775 cos(theta) x +  1.807 cos(theta) xdot +  0.482 cos(theta) thetadot +  5.681 cos(theta) xddot +  6.977 cos(theta) thetaddot
Hybrid,Full,SR3_L1,False,2,thetaddot,4,0.5,0.18707745758894512,0.053627001121398635,0.05362700113875579,-2.6112641746187926,-2042.019533705425,-0.376 xddot +  0.428 x^2 +  1.895 x theta +  1.056 theta^2
Hybrid,Full,LASSO,False,0,xddot,3,0.5,0.00651198763675778,8.536522231696304e-05,8.536522243316385e-05,0.9902708679639375,-4167.05105892351,-0.333609 thetaddot -0.000000 y thetaddot +0.061169 cos(theta)
Hybrid,Full,LASSO,False,1,yddot,2,0.5,0.15182750136815543,0.06698911643154919,0.49952767755094035,-0.3229134927557433,-4167.05105892351,+0.019899 x^2 +0.308126 x thetaddot
Hybrid,Full,LASSO,False,2,thetaddot,2,0.5,0.15685295061579158,1.3696009294021093e-07,1.369601209539498e-07,0.9999907770494779,-4167.05105892351,-0.355667 xddot +0.029872 x thetadot
Hybrid,Full,Ridge,False,0,xddot,62,0.5,8.492473920076122e-06,0.0050890146111727454,0.004990193878169552,0.4312642345157077,-1318.1695340511149,-0.356750 x -0.229969 y +0.209913 theta +0.027149 xdot -0.046119 ydot +0.012174 thetadot -0.409737 yddot -0.172046 thetaddot -0.251317 x^2 -0.636449 x y +0.123711 x theta -0.312574 x xdot +0.154280 x ydot +0.226741 x thetadot +0.206635 x yddot -0.124232 x thetaddot +0.053355 y^2 -0.096897 y theta +0.228458 y xdot +0.007050 y ydot -0.196944 y thetadot +0.216461 y yddot -0.172046 y thetaddot +0.047523 theta^2 +0.146809 theta xdot +0.235970 theta ydot -0.064521 theta thetadot +0.343292 theta yddot +0.064429 theta thetaddot +0.467008 xdot^2 -0.341793 xdot ydot -0.313319 xdot thetadot +0.028648 xdot yddot -0.058796 xdot thetaddot -0.266672 ydot^2 -0.386584 ydot thetadot +0.079093 ydot yddot -0.007391 ydot thetaddot -0.455487 thetadot^2 -0.104642 thetadot yddot -0.039478 thetadot thetaddot -0.078720 yddot^2 +0.001676 yddot thetaddot +0.177973 thetaddot^2 -0.008407 sin(theta) +0.233274 cos(theta) +0.393534 sin(theta) x -0.015848 sin(theta) y -0.015276 sin(theta) theta -0.268901 sin(theta) xdot -0.158206 sin(theta) ydot -0.144101 sin(theta) thetadot -0.270502 sin(theta) yddot +0.094643 sin(theta) thetaddot -0.419748 cos(theta) x -0.200061 cos(theta) y +0.034915 cos(theta) theta -0.217914 cos(theta) xdot +0.137201 cos(theta) ydot +0.234678 cos(theta) thetadot -0.202335 cos(theta) yddot +0.224972 cos(theta) thetaddot
Hybrid,Full,Ridge,False,1,yddot,62,0.5,0.004387080456467439,0.45025182806296227,0.10498605003951111,0.7219624289302057,-1318.1695340511149,+0.018260 x -0.504694 y -0.197528 theta -0.003695 xdot -0.013850 ydot -0.076114 thetadot -0.582036 xddot -0.411525 thetaddot -0.066285 x^2 -0.256246 x y +0.008955 x theta +0.337749 x xdot +0.159916 x ydot -0.123818 x thetadot -0.240815 x xddot +1.806403 x thetaddot -0.057108 y^2 -0.351233 y theta -0.184304 y xdot +0.004682 y ydot -0.429860 y thetadot -0.322541 y xddot -0.411525 y thetaddot +0.042239 theta^2 +0.227710 theta xdot +0.254662 theta ydot -0.498509 theta thetadot -1.556493 theta xddot +0.104713 theta thetaddot +0.098706 xdot^2 +0.137585 xdot ydot -0.028784 xdot thetadot -1.035975 xdot xddot -0.055661 xdot thetaddot -0.342646 ydot^2 +0.212106 ydot thetadot +0.021171 ydot xddot +0.085887 ydot thetaddot -0.276984 thetadot^2 -0.010328 thetadot xddot +0.797128 thetadot thetaddot -0.069168 xddot^2 -0.065758 xddot thetaddot +0.065756 thetaddot^2 +0.151446 sin(theta) +1.383992 cos(theta) +0.151304 sin(theta) x +0.187458 sin(theta) y +0.351378 sin(theta) theta +0.248374 sin(theta) xdot -0.192972 sin(theta) ydot -0.319045 sin(theta) thetadot -0.381448 sin(theta) xddot -0.080279 sin(theta) thetaddot -0.071873 cos(theta) x -0.473340 cos(theta) y -0.229444 cos(theta) theta +0.063295 cos(theta) xdot +0.289362 cos(theta) ydot -0.145248 cos(theta) thetadot -0.049623 cos(theta) xddot -0.050615 cos(theta) thetaddot
Hybrid,Full,Ridge,False,2,thetaddot,62,0.5,3.635582846051578e-05,0.005330377242322268,0.00856322064955092,0.4233492215784084,-1318.1695340511149,+0.036400 x +0.026176 y +0.011990 theta +0.083458 xdot +0.058117 ydot -0.003503 thetadot -0.828250 xddot +0.144483 yddot +0.037712 x^2 -0.100785 x y +0.003958 x theta -0.033612 x xdot -0.005760 x ydot -0.014932 x thetadot -0.026190 x xddot +0.073339 x yddot -0.038187 y^2 -0.003829 y theta +0.014676 y xdot +0.007170 y ydot +0.032264 y thetadot -0.055302 y xddot +0.033182 y yddot -0.008936 theta^2 +0.060227 theta xdot -0.027842 theta ydot +0.016443 theta thetadot -0.084116 theta xddot -0.055253 theta yddot -0.079864 xdot^2 +0.026171 xdot ydot +0.028788 xdot thetadot -0.027029 xdot xddot -0.153182 xdot yddot -0.014063 ydot^2 +0.048572 ydot thetadot -0.021786 ydot xddot +0.046053 ydot yddot +0.015637 thetadot^2 +0.030799 thetadot xddot +0.037446 thetadot yddot +0.039209 xddot^2 -0.443597 xddot yddot +0.191821 yddot^2 -0.052882 sin(theta) -0.253250 cos(theta) +0.073093 sin(theta) x +0.013633 sin(theta) y +0.002685 sin(theta) theta +0.078019 sin(theta) xdot +0.025125 sin(theta) ydot -0.006878 sin(theta) thetadot +0.096293 sin(theta) xddot -0.003166 sin(theta) yddot -0.029662 cos(theta) x +0.023259 cos(theta) y +0.041267 cos(theta) theta +0.025369 cos(theta) xdot -0.010474 cos(theta) ydot -0.069225 cos(theta) thetadot -0.045519 cos(theta) xddot -0.153112 cos(theta) yddot
Hybrid,Full,ElasticNet,False,0,xddot,31,0.01,0.00020663916117001212,0.00042587147897564303,0.0014211986117961411,0.8380250346742883,-3580.104080168449,-0.096577 x +0.024269 ydot -0.052858 yddot -0.308782 thetaddot -0.159922 x y +0.062952 x ydot +0.187296 x thetadot -0.064895 x thetaddot -0.130691 y^2 +0.129308 y xdot +0.018853 y ydot -0.314168 y thetaddot +0.128778 xdot^2 -0.105641 xdot yddot -0.069177 ydot^2 -0.022654 ydot thetadot -0.027083 ydot yddot -0.116236 thetadot^2 +0.059863 yddot^2 +0.002423 yddot thetaddot +0.302169 cos(theta) +0.203407 sin(theta) x -0.086880 sin(theta) y +0.021683 sin(theta) ydot -0.195984 sin(theta) yddot -0.243235 cos(theta) y +0.068303 cos(theta) theta -0.173412 cos(theta) xdot +0.151300 cos(theta) ydot -0.328931 cos(theta) yddot +0.031821 cos(theta) thetaddot
Hybrid,Full,ElasticNet,False,1,yddot,30,0.01,0.009933043341074371,0.024103764312791855,0.5901328908241845,-0.5628658808613316,-3580.104080168449,-0.096195 y -0.029490 xdot +0.000922 ydot -0.016951 xddot +0.023095 thetaddot +0.214801 x^2 -0.057728 x theta -0.121984 x xdot -0.014818 x ydot +0.153090 x thetadot +0.246165 x thetaddot +0.017407 y ydot +0.031896 y thetaddot +0.013189 theta xdot -0.080971 theta thetadot +0.124998 xdot thetaddot -0.049519 ydot^2 +0.010787 ydot thetadot +0.013763 ydot thetaddot -0.022090 thetadot thetaddot -0.046326 xddot^2 +0.066671 cos(theta) -0.202518 sin(theta) x +0.140587 sin(theta) theta +0.082159 sin(theta) xdot -0.136649 sin(theta) thetadot -0.039682 sin(theta) xddot +0.084536 sin(theta) thetaddot +0.001191 cos(theta) ydot -0.367505 cos(theta) thetaddot
Hybrid,Full,ElasticNet,False,2,thetaddot,16,0.01,0.0006066160138082006,1.4763164296869451e-06,1.3084129388615256e-06,0.9999118909379345,-3580.104080168449,+0.007686 x -0.761670 xddot +0.008515 x^2 +0.035278 x y +0.000618 x yddot -0.209614 y xddot +0.010010 theta xdot -0.000202 theta ydot -0.070353 thetadot xddot -0.470625 xddot yddot -0.102188 cos(theta) +0.015612 sin(theta) xddot -0.006182 cos(theta) x -0.007192 cos(theta) y +0.007483 cos(theta) ydot -0.109123 cos(theta) yddot
Hybrid,Full,SR3_L0,False,0,xddot,52,0.01,0.00030059948038241703,0.03285910220688983,0.052202379627846233,-4.949540451248975,-975.3998134822687,-3.578 x + -0.706 y + -4.452 theta + -3.855 xdot +  0.338 ydot + -2.484 thetadot +  0.648 yddot + -42615.941 thetaddot +  5.537 x^2 +  1.044 x y +  22.364 x theta +  17.196 x xdot +  0.167 x ydot +  11.017 x thetadot +  0.841 x yddot + -6.153 x thetaddot +  0.324 y theta + -0.706 y xdot + -0.600 y thetadot +  42616.982 y thetaddot +  18.443 theta^2 +  17.765 theta xdot +  0.389 theta ydot +  10.294 theta thetadot +  1.083 theta yddot + -5.990 theta thetaddot + -1.519 xdot^2 +  0.623 xdot ydot + -5.679 xdot thetadot + -0.290 xdot yddot + -0.545 xdot thetaddot + -0.207 ydot^2 +  0.267 ydot thetadot +  0.183 ydot yddot + -3.141 thetadot^2 + -0.748 thetadot yddot +  0.856 yddot^2 +  0.730 sin(theta) +  1.505 cos(theta) + -1.460 sin(theta) x + -0.206 sin(theta) y + -2.096 sin(theta) theta + -0.772 sin(theta) xdot + -0.286 sin(theta) ydot + -0.338 sin(theta) thetadot + -0.567 sin(theta) yddot +  0.399 sin(theta) thetaddot + -3.760 cos(theta) x + -3.651 cos(theta) theta +  2.333 cos(theta) xdot +  2.616 cos(theta) thetadot + -0.199 cos(theta) thetaddot
Hybrid,Full,SR3_L0,False,1,yddot,59,0.01,0.0031364293591720853,3.7618146299443325,2.3676411951297043,-5.270292165586778,-975.3998134822687, 26.844 x + -1.931 y +  43.202 theta + -36.994 xdot +  1.567 ydot + -33.341 thetadot + -10.422 xddot + -8402227.556 thetaddot + -177.381 x^2 +  6.105 x y + -384.140 x theta +  100.408 x xdot + -0.393 x ydot +  83.684 x thetadot +  34.564 x xddot +  45.212 x thetaddot +  0.534 y^2 +  1.315 y theta + -17.659 y xdot + -0.590 y ydot + -14.236 y thetadot +  7.388 y xddot +  8402221.633 y thetaddot + -211.273 theta^2 +  109.434 theta xdot +  90.536 theta thetadot +  33.074 theta xddot +  41.087 theta thetaddot + -5.268 xdot^2 + -6.056 xdot ydot + -10.328 xdot thetadot +  14.796 xdot xddot +  11.409 xdot thetaddot +  0.225 ydot^2 + -5.606 ydot thetadot + -1.171 ydot xddot + -0.216 ydot thetaddot + -7.069 thetadot^2 +  18.532 thetadot xddot +  12.673 thetadot thetaddot + -6.738 xddot^2 + -163818.208 xddot thetaddot + -163811.309 thetaddot^2 + -11.023 sin(theta) + -5.686 cos(theta) +  39.399 sin(theta) x + -0.633 sin(theta) y +  39.654 sin(theta) theta + -16.053 sin(theta) xdot + -15.355 sin(theta) thetadot +  3.142 sin(theta) xddot +  1.999 sin(theta) thetaddot + -3.316 cos(theta) x +  0.284 cos(theta) y + -5.268 cos(theta) theta + -10.310 cos(theta) xdot + -13.838 cos(theta) thetadot +  10.357 cos(theta) xddot +  11.692 cos(theta) thetaddot
Hybrid,Full,SR3_L0,False,2,thetaddot,36,0.01,0.007208577965699091,0.0016487663560031897,0.01140691462654534,0.23185370691914042,-975.3998134822687,-0.954 theta + -0.739 thetadot + -0.873 xddot +  0.767 yddot +  8.972 x^2 +  22.348 x theta +  1.304 x xdot +  2.185 x thetadot +  0.300 x yddot +  1.080 y xdot +  1.275 y thetadot + -0.499 y xddot +  14.493 theta^2 +  2.352 theta xdot +  2.856 theta thetadot +  0.323 theta yddot +  0.724 xdot ydot + -0.703 xdot thetadot + -1.343 xdot xddot + -1.282 xdot yddot +  0.620 ydot thetadot + -0.850 thetadot^2 + -1.328 thetadot xddot + -1.062 thetadot yddot + -0.469 xddot yddot +  0.945 yddot^2 +  0.914 cos(theta) + -1.995 sin(theta) x + -2.220 sin(theta) theta +  1.779 sin(theta) xdot +  1.538 sin(theta) thetadot + -0.179 sin(theta) yddot + -1.092 cos(theta) x + -1.009 cos(theta) theta +  1.447 cos(theta) xdot +  1.576 cos(theta) thetadot
Hybrid,Full+λ,STLSQ,True,0,xddot,38,0.1,5.89872671586113e-06,0.0006251863651377546,0.0009820186304070272,0.8880786736708428,-4416.8397757547045,-0.830 x + -0.116 y +  0.213 theta + -0.472 thetadot + -0.521 yddot + -252266.672 thetaddot +  0.037 x^2 + -0.201 x y + -2.614 x xdot + -1.419 x thetadot + -0.049 y theta +  0.315 y xdot +  252266.973 y thetaddot + -0.061 theta^2 + -2.214 theta xdot +  0.173 theta ydot + -2.170 theta thetadot + -3.088 xdot^2 +  0.317 xdot ydot + -7.385 xdot thetadot +  0.227 xdot yddot + -0.064 ydot^2 +  0.050 ydot thetadot + -3.735 thetadot^2 + -0.561 yddot^2 +  0.177 thetaddot^2 +  0.657 sin(theta) x + -0.017 sin(theta) y + -1.215 sin(theta) xdot + -0.127 sin(theta) ydot + -0.848 sin(theta) thetadot +  0.322 sin(theta) thetaddot + -0.536 cos(theta) x + -0.215 cos(theta) theta + -0.896 cos(theta) xdot + -0.118 cos(theta) thetadot +  0.243 cos(theta) thetaddot +  0.722 lambda_F
Hybrid,Full+λ,STLSQ,True,1,yddot,5,0.1,0.0023740090388456835,2.072276068853685e-05,0.0004088888650153155,0.9989171278772412,-4416.8397757547045, 0.224 xddot + -0.854 x xddot + -0.849 theta xddot + -0.157 xdot^2 +  0.922 lambda_N
Hybrid,Full+λ,STLSQ,True,2,thetaddot,2,0.1,0.0007214867000857561,6.825912110437785e-06,6.825912120952201e-06,0.999540340287951,-4416.8397757547045,-1.143 xddot + -0.558 xddot yddot
Hybrid,Full+λ,SR3_L1,True,0,xddot,5,0.5,0.0358831857297793,0.00035805282199062474,0.0004939260077588338,0.9437069194156515,-2558.3214105391753,-0.055 y + -64355.399 thetaddot +  7.353 x theta +  64355.165 y thetaddot +  8.230 theta^2
Hybrid,Full+λ,SR3_L1,True,1,yddot,26,0.5,1.3502597994611338,3.1664850235090074,1.885628069229858,-3.993762962911611,-2558.3214105391753,-0.042 y + -7.191 theta +  0.888 xdot + -0.177 thetadot + -413387.920 thetaddot +  39.315 x^2 +  110.018 x theta + -0.233 y xddot +  413387.591 y thetaddot +  76.664 theta^2 + -0.247 theta ydot + -0.877 theta thetadot + -0.516 xdot^2 +  0.552 xdot ydot + -0.012 ydot^2 +  0.510 ydot thetadot + -0.104 thetadot xddot + -2271.797 xddot thetaddot + -2271.743 thetaddot^2 +  2.510 cos(theta) + -8.064 sin(theta) x +  0.057 sin(theta) y + -9.238 sin(theta) theta +  0.140 cos(theta) y +  0.393 lambda_N
Hybrid,Full+λ,SR3_L1,True,2,thetaddot,1,0.5,0.2592605736163351,2.237192874019893e-05,2.2371929205064926e-05,0.9984934651436816,-2558.3214105391753,-0.133 xddot
Hybrid,Full+λ,LASSO,True,0,xddot,20,0.01,0.0004197801503672055,0.0002441077001411986,0.0011925462419877172,0.864084699638747,-4952.371046576432,-0.746117 thetaddot +0.066720 x ydot +0.035879 x thetadot -0.074320 y^2 +0.064573 y xdot +0.014250 y ydot -0.032530 y thetaddot -0.066681 xdot yddot -0.064861 ydot yddot -0.056696 thetadot^2 +0.133099 sin(theta) x -0.000200 sin(theta) y +0.038941 sin(theta) ydot -0.082508 sin(theta) yddot -0.229384 cos(theta) y -0.055251 cos(theta) xdot +0.186181 cos(theta) ydot -0.590749 cos(theta) yddot +0.045315 cos(theta) thetaddot +0.195597 lambda_F
Hybrid,Full+λ,LASSO,True,1,yddot,11,0.01,0.0017248474866740074,5.862077574214553e-05,0.0011077414346436052,0.997066336549039,-4952.371046576432,+0.005344 ydot -0.000382 x y -0.001476 y xdot +0.000679 y thetadot -0.033750 theta thetaddot +0.038592 xdot thetadot -0.111557 thetadot^2 +0.007906 sin(theta) +0.014263 sin(theta) theta +0.071806 cos(theta) xddot +0.905618 lambda_N
Hybrid,Full+λ,LASSO,True,2,thetaddot,7,0.01,0.0004205251216807651,1.9130887473229498e-07,1.9130887953878518e-07,0.9999871171818618,-4952.371046576432,-0.919480 xddot +0.021047 theta xdot -0.043835 thetadot xddot -0.456757 xddot yddot +0.054638 sin(theta) xddot -0.005668 cos(theta) xddot -0.137690 lambda_F
Hybrid,Full+λ,Ridge,True,0,xddot,64,0.5,7.366312928045493e-06,0.004224049689773553,0.003326722732868871,0.6208511640581416,-1919.3375356241304,-0.301093 x -0.325644 y +0.204902 theta +0.067341 xdot +0.025777 ydot +0.006057 thetadot -0.171310 yddot -0.043880 thetaddot -0.164454 x^2 -0.622630 x y +0.077656 x theta -0.304360 x xdot +0.186026 x ydot +0.229580 x thetadot +0.237656 x yddot -0.053831 x thetaddot +0.007310 y^2 -0.107702 y theta +0.207946 y xdot +0.020225 y ydot -0.178627 y thetadot +0.025966 y yddot -0.043880 y thetaddot +0.070022 theta^2 +0.184421 theta xdot +0.259259 theta ydot -0.104574 theta thetadot +0.305031 theta yddot +0.048763 theta thetaddot +0.436998 xdot^2 -0.371344 xdot ydot -0.326947 xdot thetadot -0.000352 xdot yddot -0.016543 xdot thetaddot -0.267277 ydot^2 -0.389780 ydot thetadot +0.169703 ydot yddot -0.017504 ydot thetaddot -0.378658 thetadot^2 -0.071322 thetadot yddot -0.010243 thetadot thetaddot -0.165932 yddot^2 +0.001864 yddot thetaddot +0.153125 thetaddot^2 +0.018446 sin(theta) +0.200238 cos(theta) +0.439872 sin(theta) x -0.023389 sin(theta) y -0.062796 sin(theta) theta -0.249046 sin(theta) xdot -0.167127 sin(theta) ydot -0.133970 sin(theta) thetadot -0.252954 sin(theta) yddot +0.192566 sin(theta) thetaddot -0.348071 cos(theta) x -0.197640 cos(theta) y +0.003321 cos(theta) theta -0.258678 cos(theta) xdot +0.138935 cos(theta) ydot +0.230020 cos(theta) thetadot -0.213247 cos(theta) yddot +0.222700 cos(theta) thetaddot -0.266954 lambda_N +0.305915 lambda_F
Hybrid,Full+λ,Ridge,True,1,yddot,64,0.5,0.0013461666919962686,0.019814113261085613,0.01208687994197161,0.9679899687662004,-1919.3375356241304,-0.011758 x +0.175160 y -0.063335 theta -0.011133 xdot +0.131591 ydot -0.013454 thetadot -0.022373 xddot -0.036231 thetaddot +0.007581 x^2 -0.050679 x y -0.019716 x theta +0.026263 x xdot -0.090121 x ydot -0.020753 x thetadot -0.016877 x xddot +0.061419 x thetaddot -0.156016 y^2 +0.039823 y theta +0.018341 y xdot +0.021693 y ydot -0.017006 y thetadot -0.078670 y xddot -0.036231 y thetaddot +0.011682 theta^2 +0.026621 theta xdot -0.115342 theta ydot -0.024366 theta thetadot -0.043267 theta xddot -0.013974 theta thetaddot -0.062947 xdot^2 +0.043395 xdot ydot +0.093849 xdot thetadot -0.042911 xdot xddot -0.019617 xdot thetaddot +0.078367 ydot^2 +0.011316 ydot thetadot -0.011620 ydot xddot +0.008153 ydot thetaddot -0.114765 thetadot^2 -0.051962 thetadot xddot +0.012042 thetadot thetaddot -0.009405 xddot^2 +0.014900 xddot thetaddot -0.014900 thetaddot^2 -0.126608 sin(theta) -0.010712 cos(theta) -0.014879 sin(theta) x +0.041350 sin(theta) y -0.028592 sin(theta) theta -0.014050 sin(theta) xdot +0.068524 sin(theta) ydot -0.039946 sin(theta) thetadot -0.098739 sin(theta) xddot -0.042068 sin(theta) thetaddot +0.000383 cos(theta) x +0.008776 cos(theta) y -0.032800 cos(theta) theta -0.011406 cos(theta) xdot -0.005929 cos(theta) ydot -0.025563 cos(theta) thetadot +0.060521 cos(theta) xddot -0.073079 cos(theta) thetaddot +0.933195 lambda_N +0.092783 lambda_F
Hybrid,Full+λ,Ridge,True,2,thetaddot,64,0.5,1.543028504624095e-05,0.0024445991908780733,0.0020515384044681472,0.8618485653571956,-1919.3375356241304,+0.064233 x +0.003038 y -0.044442 theta -0.039848 xdot -0.010449 ydot +0.054013 thetadot -0.630489 xddot +0.038352 yddot -0.025017 x^2 -0.081152 x y +0.036161 x theta +0.011970 x xdot -0.033085 x ydot -0.067060 x thetadot -0.015385 x xddot +0.032381 x yddot +0.015608 y^2 -0.006659 y theta +0.018941 y xdot +0.005705 y ydot +0.016596 y thetadot -0.049339 y xddot +0.037145 y yddot -0.036248 theta^2 -0.003537 theta xdot -0.050466 theta ydot +0.066346 theta thetadot -0.107699 theta xddot +0.020195 theta yddot -0.079520 xdot^2 +0.105023 xdot ydot +0.031299 xdot thetadot +0.069514 xdot xddot -0.054992 xdot yddot -0.009586 ydot^2 +0.109068 ydot thetadot -0.015894 ydot xddot -0.001008 ydot yddot +0.042266 thetadot^2 +0.049519 thetadot xddot -0.000569 thetadot yddot +0.026979 xddot^2 -0.473583 xddot yddot +0.096197 yddot^2 -0.058881 sin(theta) -0.124931 cos(theta) -0.066473 sin(theta) x +0.035932 sin(theta) y +0.075178 sin(theta) theta +0.028583 sin(theta) xdot +0.032423 sin(theta) ydot +0.020159 sin(theta) thetadot +0.154818 sin(theta) xddot -0.028397 sin(theta) yddot -0.040400 cos(theta) x +0.020614 cos(theta) y +0.040720 cos(theta) theta +0.043583 cos(theta) xdot -0.011600 cos(theta) ydot -0.016839 cos(theta) thetadot -0.038724 cos(theta) xddot -0.070668 cos(theta) yddot +0.000479 lambda_N -0.321331 lambda_F
Hybrid,Full+λ,ElasticNet,True,0,xddot,34,0.01,0.00020675862384350556,0.0007649141319448619,0.002352486929686606,0.7318854763138234,-3913.328346221527,-0.081173 x +0.030201 ydot -0.022036 yddot -0.246482 thetaddot -0.141860 x y +0.049933 x ydot +0.189906 x thetadot -0.011036 x thetaddot -0.141690 y^2 +0.154615 y xdot +0.016645 y ydot -0.248422 y thetaddot +0.113006 xdot^2 -0.083096 xdot yddot -0.064161 ydot^2 -0.031428 ydot thetadot -0.034668 ydot yddot -0.129704 thetadot^2 +0.049964 yddot^2 +0.002153 yddot thetaddot +0.207589 cos(theta) +0.230587 sin(theta) x -0.068027 sin(theta) y +0.019973 sin(theta) ydot -0.158176 sin(theta) yddot +0.060633 sin(theta) thetaddot -0.238811 cos(theta) y +0.014549 cos(theta) theta -0.191481 cos(theta) xdot +0.152959 cos(theta) ydot -0.400292 cos(theta) yddot +0.034998 cos(theta) thetaddot -0.000659 lambda_N +0.226038 lambda_F
Hybrid,Full+λ,ElasticNet,True,1,yddot,15,0.01,0.0015797171396643478,0.00039405249142889317,0.0028338979291338126,0.9924949067368517,-3913.328346221527,+0.001683 ydot +0.005641 xddot +0.007794 x thetadot +0.013165 y ydot +0.014945 y thetadot +0.000748 theta ydot -0.032826 theta thetaddot +0.051348 xdot thetadot -0.100779 thetadot^2 +0.004813 sin(theta) +0.003991 cos(theta) +0.032793 sin(theta) theta +0.075627 cos(theta) xddot -0.022775 cos(theta) thetaddot +0.872664 lambda_N
Hybrid,Full+λ,ElasticNet,True,2,thetaddot,13,0.01,0.0004335948093216134,6.683954259750552e-06,6.683954219213864e-06,0.9995498997910738,-3913.328346221527,-0.663578 xddot +0.016031 x y +0.002444 y xdot -0.146752 y xddot +0.010781 theta xdot +0.047885 xdot xddot +0.000407 ydot thetadot -0.025671 thetadot xddot -0.439717 xddot yddot -0.006277 sin(theta) x +0.095698 sin(theta) xddot -0.023797 cos(theta) xddot -0.226297 lambda_F
