model_type,library,optimizer,with_lambda,dof,dof_name,n_terms,threshold,mse_train,mse_val,mse_test,r2_test,ate,equation
Hybrid,Full,SR3_L1,False,0,xddot,60,0.01,3.103894272881141e-05,0.03454818328272795,0.05650439989861877,-5.439844606069557,0.2521820439270666,-3.404 x + -0.764 y + -4.227 theta + -3.499 xdot +  0.257 ydot + -2.307 thetadot +  0.462 yddot + -42615.667 thetaddot +  5.244 x^2 +  0.907 x y +  21.927 x theta +  16.675 x xdot +  0.149 x ydot +  10.777 x thetadot +  0.756 x yddot + -5.785 x thetaddot +  0.101 y^2 +  0.308 y theta + -0.462 y xdot + -0.074 y ydot + -0.412 y thetadot +  0.012 y yddot +  42616.656 y thetaddot +  18.224 theta^2 +  17.397 theta xdot +  0.350 theta ydot +  10.119 theta thetadot +  1.009 theta yddot + -5.619 theta thetaddot + -1.337 xdot^2 +  0.491 xdot ydot + -5.242 xdot thetadot + -0.630 xdot thetaddot + -0.240 ydot^2 +  0.175 ydot thetadot +  0.129 ydot yddot +  0.006 ydot thetaddot + -2.910 thetadot^2 + -0.502 thetadot yddot + -0.122 thetadot thetaddot +  0.633 yddot^2 +  0.076 thetaddot^2 +  0.651 sin(theta) +  1.444 cos(theta) + -1.350 sin(theta) x + -0.172 sin(theta) y + -2.036 sin(theta) theta + -0.609 sin(theta) xdot + -0.261 sin(theta) ydot + -0.224 sin(theta) thetadot + -0.512 sin(theta) yddot +  0.387 sin(theta) thetaddot + -3.577 cos(theta) x +  0.047 cos(theta) y + -3.401 cos(theta) theta +  2.225 cos(theta) xdot +  0.033 cos(theta) ydot +  2.509 cos(theta) thetadot +  0.075 cos(theta) yddot + -0.156 cos(theta) thetaddot
Hybrid,Full,SR3_L1,False,1,yddot,62,0.01,0.0027874112879119743,3.419867467638061,2.036986214585083,-4.394609085614178,0.2521820439270666, 26.692 x + -1.841 y +  42.903 theta + -36.746 xdot +  1.499 ydot + -32.954 thetadot + -10.296 xddot + -8402227.251 thetaddot + -177.183 x^2 +  5.818 x y + -383.672 x theta +  100.108 x xdot + -0.326 x ydot +  83.392 x thetadot +  34.265 x xddot +  44.854 x thetaddot +  0.486 y^2 +  1.095 y theta + -17.349 y xdot + -0.561 y ydot + -14.072 y thetadot +  7.258 y xddot +  8402221.338 y thetaddot + -211.119 theta^2 +  109.096 theta xdot +  0.072 theta ydot +  90.239 theta thetadot +  32.749 theta xddot +  40.704 theta thetaddot + -5.030 xdot^2 + -6.108 xdot ydot + -10.018 xdot thetadot +  14.467 xdot xddot +  11.188 xdot thetaddot +  0.195 ydot^2 + -5.653 ydot thetadot + -1.124 ydot xddot + -0.197 ydot thetaddot + -6.900 thetadot^2 +  18.214 thetadot xddot +  12.486 thetadot thetaddot + -6.645 xddot^2 + -163817.866 xddot thetaddot + -163811.051 thetaddot^2 + -10.809 sin(theta) + -5.758 cos(theta) +  39.131 sin(theta) x + -0.526 sin(theta) y +  39.389 sin(theta) theta + -15.709 sin(theta) xdot + -0.095 sin(theta) ydot + -15.015 sin(theta) thetadot +  3.092 sin(theta) xddot +  1.960 sin(theta) thetaddot + -3.079 cos(theta) x +  0.228 cos(theta) y + -5.015 cos(theta) theta + -9.975 cos(theta) xdot + -0.008 cos(theta) ydot + -13.457 cos(theta) thetadot +  10.239 cos(theta) xddot +  11.563 cos(theta) thetaddot
Hybrid,Full,SR3_L1,False,2,thetaddot,56,0.01,0.00042712246010442656,0.027833977279101578,0.03295097845415572,-1.2189323565238817,0.2521820439270666,-0.065 x + -0.124 y + -0.841 theta +  0.116 xdot + -0.724 thetadot + -0.966 xddot +  0.557 yddot +  8.684 x^2 +  21.949 x theta +  1.038 x xdot + -0.034 x ydot +  1.922 x thetadot +  0.109 x xddot +  0.213 x yddot +  0.017 y theta +  0.807 y xdot + -0.005 y ydot +  0.988 y thetadot + -0.396 y xddot +  0.025 y yddot +  14.264 theta^2 +  2.082 theta xdot + -0.070 theta ydot +  2.488 theta thetadot + -0.012 theta xddot +  0.232 theta yddot +  0.070 xdot^2 +  0.561 xdot ydot + -0.364 xdot thetadot + -1.028 xdot xddot + -1.018 xdot yddot + -0.058 ydot^2 +  0.500 ydot thetadot + -0.037 ydot yddot + -0.620 thetadot^2 + -1.022 thetadot xddot + -0.852 thetadot yddot +  0.043 xddot^2 + -0.452 xddot yddot +  0.687 yddot^2 + -0.042 sin(theta) +  0.835 cos(theta) + -1.837 sin(theta) x + -0.027 sin(theta) y + -2.128 sin(theta) theta +  1.505 sin(theta) xdot +  0.054 sin(theta) ydot +  1.238 sin(theta) thetadot + -0.046 sin(theta) xddot + -0.125 sin(theta) yddot + -0.887 cos(theta) x + -0.702 cos(theta) theta +  1.067 cos(theta) xdot + -0.001 cos(theta) ydot +  1.165 cos(theta) thetadot + -0.044 cos(theta) xddot
Hybrid,Full,LASSO,False,0,xddot,3,0.5,0.00651198763675778,8.536522231696304e-05,8.536522243316385e-05,0.9902708679639375,0.6357924421886288,-0.333609 thetaddot -0.000000 y thetaddot +0.061169 cos(theta)
Hybrid,Full,LASSO,False,1,yddot,2,0.5,0.15182750136815543,0.06698911643154919,0.49952767755094035,-0.3229134927557433,0.6357924421886288,+0.019899 x^2 +0.308126 x thetaddot
Hybrid,Full,LASSO,False,2,thetaddot,2,0.5,0.15685295061579158,1.3696009294021093e-07,1.369601209539498e-07,0.9999907770494779,0.6357924421886288,-0.355667 xddot +0.029872 x thetadot
Hybrid,Full,Ridge,False,0,xddot,62,0.01,1.803705944536771e-06,0.015361895664235063,0.01537375881785615,-0.7521576722489065,0.3153427479618452,-0.642838 x -0.248114 y +0.019921 theta -0.706875 xdot -0.243628 ydot -0.469051 thetadot -0.924184 yddot -0.092261 thetaddot -0.942124 x^2 -1.238769 x y +0.189408 x theta +0.428709 x xdot +0.205049 x ydot +0.167356 x thetadot +0.043708 x yddot +0.238965 x thetaddot -0.032753 y^2 -0.638427 y theta +0.587845 y xdot +0.060202 y ydot -0.222604 y thetadot +0.188818 y yddot -0.092261 y thetaddot +0.758838 theta^2 +0.462577 theta xdot +0.312891 theta ydot -0.979831 theta thetadot +0.284948 theta yddot +0.382580 theta thetaddot +0.030554 xdot^2 -0.551406 xdot ydot -1.273235 xdot thetadot +0.634760 xdot yddot -0.452487 xdot thetaddot -0.382998 ydot^2 -0.565833 ydot thetadot -0.019120 ydot yddot -0.004340 ydot thetaddot -0.587108 thetadot^2 +0.284161 thetadot yddot -0.418479 thetadot thetaddot -0.664029 yddot^2 +0.000247 yddot thetaddot +0.156250 thetaddot^2 -0.011164 sin(theta) +0.396373 cos(theta) +0.810756 sin(theta) x +0.410515 sin(theta) y +0.262837 sin(theta) theta -0.893211 sin(theta) xdot -0.227338 sin(theta) ydot -0.756219 sin(theta) thetadot -0.138075 sin(theta) yddot +0.162801 sin(theta) thetaddot -1.088460 cos(theta) x -0.124402 cos(theta) y -0.581454 cos(theta) theta -0.392508 cos(theta) xdot +0.072965 cos(theta) ydot +0.160718 cos(theta) thetadot -0.002671 cos(theta) yddot +0.188681 cos(theta) thetaddot
Hybrid,Full,Ridge,False,1,yddot,62,0.01,0.003045091586810803,2.4075820127613357,1.2464402983699199,-2.300983634605328,0.3153427479618452,-1.073621 x -0.797707 y +2.724739 theta +1.368522 xdot +0.524899 ydot +0.797231 thetadot +0.945244 xddot -0.484717 thetaddot +0.173830 x^2 +1.582223 x y +0.065242 x theta +1.359712 x xdot -0.213338 x ydot -1.705843 x thetadot -0.877608 x xddot +7.746834 x thetaddot -0.087488 y^2 +0.747746 y theta -1.385442 y xdot -0.106959 y ydot -0.939536 y thetadot -0.761517 y xddot -0.484714 y thetaddot -0.072516 theta^2 +3.144874 theta xdot -0.036729 theta ydot -2.000409 theta thetadot -5.526365 theta xddot +3.129242 theta thetaddot +0.541632 xdot^2 +1.026040 xdot ydot +1.162575 xdot thetadot -1.015162 xdot xddot +1.033276 xdot thetaddot -0.105395 ydot^2 +0.825779 ydot thetadot +0.107552 ydot xddot +0.073367 ydot thetaddot +0.421767 thetadot^2 +1.081037 thetadot xddot +2.811118 thetadot thetaddot -0.353851 xddot^2 -0.422601 xddot thetaddot +0.422501 thetaddot^2 -1.921840 sin(theta) +0.534379 cos(theta) +2.090998 sin(theta) x -0.079223 sin(theta) y +1.467818 sin(theta) theta -0.321358 sin(theta) xdot -0.073998 sin(theta) ydot -0.617427 sin(theta) thetadot -0.681698 sin(theta) xddot -0.213075 sin(theta) thetaddot -2.228308 cos(theta) x +0.275462 cos(theta) y -1.683981 cos(theta) theta -0.381753 cos(theta) xdot -0.048765 cos(theta) ydot -0.001212 cos(theta) thetadot +0.579125 cos(theta) xddot +1.705489 cos(theta) thetaddot
Hybrid,Full,Ridge,False,2,thetaddot,62,0.01,8.323264373345411e-06,0.05234529051865001,0.053548345845643705,-2.6059674950333562,0.3153427479618452,+0.106184 x -0.106908 y +0.397182 theta +0.096263 xdot +0.075345 ydot -0.051003 thetadot -1.073304 xddot +0.483686 yddot +0.018045 x^2 -0.026905 x y +0.075959 x theta -0.049839 x xdot -0.008200 x ydot -0.131054 x thetadot -0.092997 x xddot +0.281741 x yddot +0.008397 y^2 +0.046785 y theta +0.070413 y xdot -0.007869 y ydot +0.099989 y thetadot -0.069919 y xddot +0.066943 y yddot -0.009331 theta^2 +0.269480 theta xdot -0.017021 theta ydot +0.021926 theta thetadot -0.159072 theta xddot +0.235445 theta yddot +0.011785 xdot^2 -0.013233 xdot ydot -0.011725 xdot thetadot -0.228566 xdot xddot -0.339984 xdot yddot -0.065462 ydot^2 -0.008084 ydot thetadot -0.004841 ydot xddot +0.048606 ydot yddot -0.179806 thetadot^2 -0.168770 thetadot xddot -0.148459 thetadot yddot +0.027084 xddot^2 -0.468316 xddot yddot +0.659920 yddot^2 -0.182859 sin(theta) -0.047977 cos(theta) +0.177860 sin(theta) x -0.003559 sin(theta) y +0.058272 sin(theta) theta +0.300832 sin(theta) xdot +0.006563 sin(theta) ydot +0.182165 sin(theta) thetadot +0.018321 sin(theta) xddot -0.131168 sin(theta) yddot +0.023898 cos(theta) x +0.020672 cos(theta) y +0.146423 cos(theta) theta +0.125214 cos(theta) xdot -0.006172 cos(theta) ydot +0.062987 cos(theta) thetadot -0.036366 cos(theta) xddot -0.009666 cos(theta) yddot
Hybrid,Full,ElasticNet,False,0,xddot,5,0.5,0.0036706178260764552,5.200641006262102e-05,5.200641013556953e-05,0.994072794324097,0.7316603002516199,-0.191117 thetaddot -0.191063 y thetaddot +0.041269 xdot thetaddot -0.040747 thetadot thetaddot +0.194034 cos(theta)
Hybrid,Full,ElasticNet,False,1,yddot,9,0.5,0.09115772954228302,0.024684621425010163,0.6516277536755893,-0.7257244920200523,0.7316603002516199,+0.154348 x^2 -0.031960 x theta -0.006631 x xdot -0.056176 x xddot +0.174400 x thetaddot -0.016054 xddot thetaddot +0.016049 thetaddot^2 -0.018135 sin(theta) x -0.164888 cos(theta) thetaddot
Hybrid,Full,ElasticNet,False,2,thetaddot,11,0.5,0.07731965040758065,0.0028211595146140776,0.0028211595182934873,0.8100219649997298,0.7316603002516199,+0.059923 x -0.032074 theta -0.261643 xddot +0.033303 x y -0.036974 x xdot +0.054850 x thetadot -0.073937 y xddot +0.026902 theta xdot -0.035850 theta thetadot +0.044047 xdot xddot -0.066290 thetadot xddot
Hybrid,Full,SR3_L0,False,0,xddot,52,0.01,0.00030059948038241703,0.03285910220688983,0.052202379627846233,-4.949540451248975,0.17261356094963953,-3.578 x + -0.706 y + -4.452 theta + -3.855 xdot +  0.338 ydot + -2.484 thetadot +  0.648 yddot + -42615.941 thetaddot +  5.537 x^2 +  1.044 x y +  22.364 x theta +  17.196 x xdot +  0.167 x ydot +  11.017 x thetadot +  0.841 x yddot + -6.153 x thetaddot +  0.324 y theta + -0.706 y xdot + -0.600 y thetadot +  42616.982 y thetaddot +  18.443 theta^2 +  17.765 theta xdot +  0.389 theta ydot +  10.294 theta thetadot +  1.083 theta yddot + -5.990 theta thetaddot + -1.519 xdot^2 +  0.623 xdot ydot + -5.679 xdot thetadot + -0.290 xdot yddot + -0.545 xdot thetaddot + -0.207 ydot^2 +  0.267 ydot thetadot +  0.183 ydot yddot + -3.141 thetadot^2 + -0.748 thetadot yddot +  0.856 yddot^2 +  0.730 sin(theta) +  1.505 cos(theta) + -1.460 sin(theta) x + -0.206 sin(theta) y + -2.096 sin(theta) theta + -0.772 sin(theta) xdot + -0.286 sin(theta) ydot + -0.338 sin(theta) thetadot + -0.567 sin(theta) yddot +  0.399 sin(theta) thetaddot + -3.760 cos(theta) x + -3.651 cos(theta) theta +  2.333 cos(theta) xdot +  2.616 cos(theta) thetadot + -0.199 cos(theta) thetaddot
Hybrid,Full,SR3_L0,False,1,yddot,59,0.01,0.0031364293591720853,3.7618146299443325,2.3676411951297043,-5.270292165586778,0.17261356094963953, 26.844 x + -1.931 y +  43.202 theta + -36.994 xdot +  1.567 ydot + -33.341 thetadot + -10.422 xddot + -8402227.556 thetaddot + -177.381 x^2 +  6.105 x y + -384.140 x theta +  100.408 x xdot + -0.393 x ydot +  83.684 x thetadot +  34.564 x xddot +  45.212 x thetaddot +  0.534 y^2 +  1.315 y theta + -17.659 y xdot + -0.590 y ydot + -14.236 y thetadot +  7.388 y xddot +  8402221.633 y thetaddot + -211.273 theta^2 +  109.434 theta xdot +  90.536 theta thetadot +  33.074 theta xddot +  41.087 theta thetaddot + -5.268 xdot^2 + -6.056 xdot ydot + -10.328 xdot thetadot +  14.796 xdot xddot +  11.409 xdot thetaddot +  0.225 ydot^2 + -5.606 ydot thetadot + -1.171 ydot xddot + -0.216 ydot thetaddot + -7.069 thetadot^2 +  18.532 thetadot xddot +  12.673 thetadot thetaddot + -6.738 xddot^2 + -163818.208 xddot thetaddot + -163811.309 thetaddot^2 + -11.023 sin(theta) + -5.686 cos(theta) +  39.399 sin(theta) x + -0.633 sin(theta) y +  39.654 sin(theta) theta + -16.053 sin(theta) xdot + -15.355 sin(theta) thetadot +  3.142 sin(theta) xddot +  1.999 sin(theta) thetaddot + -3.316 cos(theta) x +  0.284 cos(theta) y + -5.268 cos(theta) theta + -10.310 cos(theta) xdot + -13.838 cos(theta) thetadot +  10.357 cos(theta) xddot +  11.692 cos(theta) thetaddot
Hybrid,Full,SR3_L0,False,2,thetaddot,36,0.01,0.007208577965699091,0.0016487663560031897,0.01140691462654534,0.23185370691914042,0.17261356094963953,-0.954 theta + -0.739 thetadot + -0.873 xddot +  0.767 yddot +  8.972 x^2 +  22.348 x theta +  1.304 x xdot +  2.185 x thetadot +  0.300 x yddot +  1.080 y xdot +  1.275 y thetadot + -0.499 y xddot +  14.493 theta^2 +  2.352 theta xdot +  2.856 theta thetadot +  0.323 theta yddot +  0.724 xdot ydot + -0.703 xdot thetadot + -1.343 xdot xddot + -1.282 xdot yddot +  0.620 ydot thetadot + -0.850 thetadot^2 + -1.328 thetadot xddot + -1.062 thetadot yddot + -0.469 xddot yddot +  0.945 yddot^2 +  0.914 cos(theta) + -1.995 sin(theta) x + -2.220 sin(theta) theta +  1.779 sin(theta) xdot +  1.538 sin(theta) thetadot + -0.179 sin(theta) yddot + -1.092 cos(theta) x + -1.009 cos(theta) theta +  1.447 cos(theta) xdot +  1.576 cos(theta) thetadot
Hybrid,Full+λ,STLSQ,True,0,xddot,63,0.01,4.71349437398755e-07,0.03643625975668118,0.06521329120005251,-6.43240282760648,0.6832103632351827,-4.853 x + -1.107 y + -5.773 theta + -3.211 xdot +  0.422 ydot + -1.799 thetadot +  1.414 yddot + -65387.577 thetaddot +  8.518 x^2 +  1.033 x y +  28.640 x theta +  14.334 x xdot +  0.198 x ydot +  7.635 x thetadot +  1.039 x yddot + -6.951 x thetaddot +  0.128 y^2 +  0.378 y theta + -0.451 y xdot + -0.093 y ydot + -0.345 y thetadot + -0.302 y yddot +  65389.061 y thetaddot +  21.702 theta^2 +  15.245 theta xdot +  0.405 theta ydot +  7.124 theta thetadot +  1.193 theta yddot + -6.881 theta thetaddot + -0.864 xdot^2 +  0.534 xdot ydot + -4.743 xdot thetadot + -0.685 xdot yddot + -0.210 xdot thetaddot + -0.261 ydot^2 +  0.220 ydot thetadot +  0.286 ydot yddot +  0.008 ydot thetaddot + -2.695 thetadot^2 + -1.068 thetadot yddot +  0.368 thetadot thetaddot +  1.117 yddot^2 +  0.051 thetaddot^2 +  1.087 sin(theta) +  1.405 cos(theta) + -2.121 sin(theta) x + -0.227 sin(theta) y + -2.980 sin(theta) theta + -0.306 sin(theta) xdot + -0.302 sin(theta) ydot +  0.117 sin(theta) thetadot + -0.618 sin(theta) yddot +  0.528 sin(theta) thetaddot + -3.523 cos(theta) x +  0.057 cos(theta) y + -3.456 cos(theta) theta +  2.105 cos(theta) xdot +  0.053 cos(theta) ydot +  2.438 cos(theta) thetadot +  0.102 cos(theta) yddot + -0.217 cos(theta) thetaddot + -0.372 lambda_N +  0.348 lambda_F
Hybrid,Full+λ,STLSQ,True,1,yddot,53,0.01,0.001325866412388103,0.2584741579967889,0.25278473196828405,0.33054293543247226,0.6832103632351827,-0.012 y + -2.569 theta +  1.838 xdot +  0.553 ydot +  2.029 thetadot +  0.080 xddot +  0.445 x y +  8.991 x theta + -4.556 x xdot + -0.315 x ydot + -7.063 x thetadot +  1.367 x xddot +  0.716 x thetaddot + -0.122 y^2 +  0.749 y theta +  1.365 y xdot + -0.094 y ydot +  1.470 y thetadot + -0.354 y xddot +  11.311 theta^2 + -2.222 theta xdot + -0.461 theta ydot + -5.238 theta thetadot +  1.249 theta xddot +  0.506 theta thetaddot +  1.764 xdot^2 +  0.199 xdot ydot +  2.491 xdot thetadot +  0.056 xdot xddot +  0.265 ydot^2 +  0.151 ydot thetadot +  0.626 thetadot^2 + -0.049 thetadot xddot + -0.026 xddot^2 + -0.192 sin(theta) +  0.856 cos(theta) + -0.788 sin(theta) x + -0.264 sin(theta) y + -1.054 sin(theta) theta +  2.088 sin(theta) xdot +  0.285 sin(theta) ydot +  1.940 sin(theta) thetadot + -0.142 sin(theta) xddot + -0.036 sin(theta) thetaddot + -2.830 cos(theta) x +  0.215 cos(theta) y + -3.249 cos(theta) theta + -0.650 cos(theta) xdot + -0.100 cos(theta) ydot + -0.639 cos(theta) thetadot +  0.136 cos(theta) xddot +  0.935 lambda_N +  0.099 lambda_F
Hybrid,Full+λ,STLSQ,True,2,thetaddot,50,0.01,3.6015308306699183e-06,0.046329270344245686,0.032141958001917686,-1.1644525886147696,0.6832103632351827, 0.248 x + -0.168 y +  0.025 xdot +  0.128 thetadot + -0.889 xddot +  0.372 yddot + -1.349 x^2 + -0.023 x y + -0.154 x theta + -0.012 x ydot + -0.768 x thetadot + -0.597 x xddot +  0.193 x yddot +  0.005 y^2 +  0.096 y xdot +  0.090 y thetadot +  1.394 theta^2 +  0.271 theta xdot + -0.016 theta ydot + -0.699 theta thetadot + -0.695 theta xddot +  0.267 theta yddot +  0.073 xdot^2 + -0.090 xdot ydot +  0.119 xdot thetadot + -0.109 xdot xddot + -0.228 xdot yddot + -0.092 ydot^2 + -0.075 ydot thetadot + -0.118 thetadot xddot + -0.183 thetadot yddot +  0.046 xddot^2 + -0.477 xddot yddot +  0.423 yddot^2 + -0.013 sin(theta) + -0.134 sin(theta) x +  0.007 sin(theta) y + -0.223 sin(theta) theta +  0.329 sin(theta) xdot +  0.011 sin(theta) ydot +  0.272 sin(theta) thetadot +  0.056 sin(theta) xddot + -0.147 sin(theta) yddot +  0.204 cos(theta) x +  0.347 cos(theta) theta +  0.111 cos(theta) xdot +  0.096 cos(theta) thetadot + -0.103 cos(theta) xddot + -0.127 lambda_N + -0.248 lambda_F
Hybrid,Full+λ,SR3_L1,True,0,xddot,5,0.5,0.0358831857297793,0.00035805282199062474,0.0004939260077588338,0.9437069194156515,0.2444067141626396,-0.055 y + -64355.399 thetaddot +  7.353 x theta +  64355.165 y thetaddot +  8.230 theta^2
Hybrid,Full+λ,SR3_L1,True,1,yddot,26,0.5,1.3502597994611338,3.1664850235090074,1.885628069229858,-3.993762962911611,0.2444067141626396,-0.042 y + -7.191 theta +  0.888 xdot + -0.177 thetadot + -413387.920 thetaddot +  39.315 x^2 +  110.018 x theta + -0.233 y xddot +  413387.591 y thetaddot +  76.664 theta^2 + -0.247 theta ydot + -0.877 theta thetadot + -0.516 xdot^2 +  0.552 xdot ydot + -0.012 ydot^2 +  0.510 ydot thetadot + -0.104 thetadot xddot + -2271.797 xddot thetaddot + -2271.743 thetaddot^2 +  2.510 cos(theta) + -8.064 sin(theta) x +  0.057 sin(theta) y + -9.238 sin(theta) theta +  0.140 cos(theta) y +  0.393 lambda_N
Hybrid,Full+λ,SR3_L1,True,2,thetaddot,1,0.5,0.2592605736163351,2.237192874019893e-05,2.2371929205064926e-05,0.9984934651436816,0.2444067141626396,-0.133 xddot
Hybrid,Full+λ,LASSO,True,0,xddot,3,0.5,0.00651198763675778,8.536522231696304e-05,8.536522243316385e-05,0.9902708679639375,0.6895518586697298,-0.333609 thetaddot -0.000000 y thetaddot +0.061169 cos(theta)
Hybrid,Full+λ,LASSO,True,1,yddot,1,0.5,0.07602658479796208,0.02870770832427687,0.0948564508193057,0.7487889374238241,0.6895518586697298,+0.482393 lambda_N
Hybrid,Full+λ,LASSO,True,2,thetaddot,2,0.5,0.14087765368902913,8.579440497924689e-05,8.57944043636726e-05,0.99422256974505,0.6895518586697298,-0.232985 xddot -0.186192 lambda_F
Hybrid,Full+λ,Ridge,True,0,xddot,64,0.01,1.4970467753022832e-06,0.011735075034479875,0.01177095268028317,-0.3415434242718953,0.6955024285014232,-0.660996 x -0.485592 y +0.090849 theta -0.416807 xdot -0.084464 ydot -0.341939 thetadot -0.093377 yddot +0.149238 thetaddot -0.578122 x^2 -1.194570 x y +0.146956 x theta +0.225312 x xdot +0.242219 x ydot +0.201700 x thetadot +0.208149 x yddot +0.162260 x thetaddot -0.053455 y^2 -0.686901 y theta +0.488707 y xdot +0.060232 y ydot -0.214172 y thetadot -0.175178 y yddot +0.149238 y thetaddot +0.510879 theta^2 +0.446746 theta xdot +0.359540 theta ydot -0.879375 theta thetadot +0.316261 theta yddot +0.162168 theta thetaddot +0.141624 xdot^2 -0.588523 xdot ydot -1.113176 xdot thetadot +0.476925 xdot yddot -0.077251 xdot thetaddot -0.357314 ydot^2 -0.578840 ydot thetadot +0.139138 ydot yddot -0.023443 ydot thetaddot -0.495333 thetadot^2 +0.258276 thetadot yddot -0.070347 thetadot thetaddot -0.390704 yddot^2 +0.000134 yddot thetaddot +0.131633 thetaddot^2 -0.001144 sin(theta) +0.249118 cos(theta) +0.784038 sin(theta) x +0.419505 sin(theta) y +0.039574 sin(theta) theta -0.710381 sin(theta) xdot -0.252854 sin(theta) ydot -0.562414 sin(theta) thetadot -0.162876 sin(theta) yddot +0.329011 sin(theta) thetaddot -0.905438 cos(theta) x -0.123870 cos(theta) y -0.555680 cos(theta) theta -0.363066 cos(theta) xdot +0.073661 cos(theta) ydot +0.277333 cos(theta) thetadot -0.003816 cos(theta) yddot +0.220810 cos(theta) thetaddot -0.428706 lambda_N +0.567025 lambda_F
Hybrid,Full+λ,Ridge,True,1,yddot,64,0.01,0.0013307550435040952,0.08804189557589938,0.06781254215980367,0.8204100973121282,0.6955024285014232,-0.057497 x +0.295081 y -0.511135 theta -0.226182 xdot +0.250521 ydot +0.095782 thetadot +0.288345 xddot +0.005387 thetaddot -0.075306 x^2 -0.004560 x y -0.123665 x theta +0.273658 x xdot -0.174915 x ydot -0.164581 x thetadot -0.331238 x xddot +0.211552 x thetaddot -0.253921 y^2 +0.352662 y theta +0.121091 y xdot +0.016732 y ydot -0.009799 y thetadot -0.206217 y xddot +0.005387 y thetaddot +0.242342 theta^2 +0.177415 theta xdot -0.220394 theta ydot -0.193884 theta thetadot -0.266825 theta xddot +0.199573 theta thetaddot -0.147073 xdot^2 +0.173988 xdot ydot +0.107109 xdot thetadot -0.000516 xdot xddot +0.076191 xdot thetaddot +0.185081 ydot^2 +0.098432 ydot thetadot +0.006123 ydot xddot +0.001675 ydot thetaddot -0.048207 thetadot^2 -0.153675 thetadot xddot +0.007323 thetadot thetaddot +0.006330 xddot^2 +0.020421 xddot thetaddot -0.020418 thetaddot^2 -0.313472 sin(theta) -0.089806 cos(theta) +0.196209 sin(theta) x -0.024721 sin(theta) y +0.246591 sin(theta) theta -0.041224 sin(theta) xdot +0.115741 sin(theta) ydot +0.024701 sin(theta) thetadot -0.110622 sin(theta) xddot -0.041515 sin(theta) thetaddot -0.317719 cos(theta) x +0.142068 cos(theta) y -0.483283 cos(theta) theta +0.007101 cos(theta) xdot -0.053027 cos(theta) ydot +0.038085 cos(theta) thetadot -0.007319 cos(theta) xddot -0.096690 cos(theta) thetaddot +0.942188 lambda_N +0.123165 lambda_F
Hybrid,Full+λ,Ridge,True,2,thetaddot,64,0.01,3.7796074283231236e-06,0.00925807887611571,0.0021799260442051794,0.8532028892238879,0.6955024285014232,+0.208005 x -0.107509 y +0.094021 theta -0.181136 xdot +0.030490 ydot +0.027933 thetadot -0.803610 xddot +0.450491 yddot -0.032419 x^2 -0.073465 x y +0.032584 x theta +0.047560 x xdot -0.015519 x ydot -0.184784 x thetadot -0.135355 x xddot +0.217438 x yddot +0.003305 y^2 +0.015036 y theta +0.123570 y xdot +0.003401 y ydot +0.069290 y thetadot -0.021985 y xddot -0.063235 y yddot +0.005124 theta^2 +0.137604 theta xdot -0.016744 theta ydot +0.037672 theta thetadot -0.228237 theta xddot +0.215752 theta yddot -0.022732 xdot^2 +0.050931 xdot ydot +0.028605 xdot thetadot -0.001890 xdot xddot -0.169846 xdot yddot -0.028178 ydot^2 +0.045011 ydot thetadot +0.007438 ydot xddot +0.035547 ydot yddot -0.025838 thetadot^2 +0.011991 thetadot xddot -0.061407 thetadot yddot +0.030192 xddot^2 -0.487172 xddot yddot +0.396857 yddot^2 -0.078865 sin(theta) +0.001814 cos(theta) -0.036443 sin(theta) x +0.016959 sin(theta) y +0.081984 sin(theta) theta +0.077993 sin(theta) xdot +0.005206 sin(theta) ydot +0.058974 sin(theta) thetadot +0.118487 sin(theta) xddot -0.112497 sin(theta) yddot -0.006482 cos(theta) x +0.011126 cos(theta) y +0.049665 cos(theta) theta +0.022911 cos(theta) xdot -0.003636 cos(theta) ydot -0.033990 cos(theta) thetadot -0.060026 cos(theta) xddot +0.011115 cos(theta) yddot -0.176689 lambda_N -0.286207 lambda_F
Hybrid,Full+λ,ElasticNet,True,0,xddot,6,0.5,0.003668905430929278,5.201030070992109e-05,5.2010300782835106e-05,0.9940723509044013,0.7341906266716746,-0.188866 thetaddot -0.188805 y thetaddot +0.042056 xdot thetaddot -0.041535 thetadot thetaddot +0.193242 cos(theta) +0.004879 lambda_F
Hybrid,Full+λ,ElasticNet,True,1,yddot,5,0.5,0.04440803092153453,0.012058358102009047,0.1412861413704425,0.625827854675193,0.7341906266716746,+0.032952 x^2 -0.022613 x xddot +0.090949 x thetaddot -0.043362 cos(theta) thetaddot +0.469443 lambda_N
Hybrid,Full+λ,ElasticNet,True,2,thetaddot,10,0.5,0.061562491885550755,0.000573941459250737,0.000573941460396799,0.9613505474808014,0.7341906266716746,+0.008130 x -0.209840 xddot -0.016445 x xdot +0.026845 x thetadot -0.046490 y xddot +0.039835 theta xdot -0.044413 theta thetadot +0.048569 xdot xddot -0.064032 thetadot xddot -0.239792 lambda_F
